Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Start Date,Packaging End Date,Packaging Head Pkg Sigoff,BRR Start,BRR End,QA Release Date,Product,Batch Status,PO Crearte to Release,Release to Pkg Start,Pkg Start to Finish,PKG Finish to BRR Begin,BRR Start To Finish,BRR Finish to QP Release,FG E2E,Check
10095592H0517H07,3025568,ZSP1,10095592,MIRCERA 50MCG/.3ML 1 ASRG IT-PU,1/15/2015,H0517H07,1/15/2015,1/16/2015,1/17/2015,1/19/2015,1/19/2015,1/28/2015,1/28/2015,MIRCERA,7,0,1,3,0,9,0,13,TRUE
10144944H0548H04,3025161,ZSP1,10144944,MIRCERA 30MCG/0.3ML 1ASRG HR,12/3/2014,H0548H04,1/16/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/28/2015,1/28/2015,MIRCERA,7,44,3,0,0,9,0,56,TRUE
10110626H0799H06,3025242,ZSP1,10110626,RECORMON 2000IU/.3ML 6 ASRG RS,12/5/2014,H0799H06,1/8/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/22/2015,1/23/2015,RECORMON,7,34,11,0,0,3,1,49,TRUE
10159263H4507H03,3025458,ZSP1,10159263,HERCEPTI 150MG 1VILY IV TR,1/8/2015,H4507H03,1/12/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/22/2015,1/23/2015,HERCEPTI,7,4,7,0,0,3,1,15,TRUE
10108985H0623H17,3025462,ZSP1,10108985,NEORECOR 30000IU/.6ML 4 ASRG FR,1/8/2015,H0623H17,1/16/2015,1/19/2015,1/20/2015,1/21/2015,1/21/2015,1/27/2015,1/28/2015,NEORECOR,7,8,3,2,0,6,1,20,TRUE
10133182H6263H02,3025472,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,1/8/2015,H6263H02,1/12/2015,1/19/2015,1/20/2015,1/22/2015,1/22/2015,1/23/2015,1/26/2015,RECORMON,7,4,7,3,0,1,3,18,TRUE
10159263H4508H01,3025480,ZSP1,10159263,HERCEPTI 150MG 1VILY IV TR,1/8/2015,H4508H01,1/12/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/22/2015,1/23/2015,HERCEPTI,7,4,7,0,0,3,1,15,TRUE
10159263H4492H01,3025481,ZSP1,10159263,HERCEPTI 150MG 1VILY IV TR,1/8/2015,H4492H01,1/12/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/22/2015,1/23/2015,HERCEPTI,7,4,7,0,0,3,1,15,TRUE
10095678H0548H03,3025557,ZSP1,10095678,MIRCERA 30MCG/.3ML 1 ASRG FR,1/14/2015,H0548H03,1/16/2015,1/17/2015,1/19/2015,1/19/2015,1/19/2015,1/29/2015,1/30/2015,MIRCERA,7,2,1,2,0,10,1,16,TRUE
10095674H0547H40,3025560,ZSP1,10095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,1/14/2015,H0547H40,1/16/2015,1/19/2015,1/19/2015,1/19/2015,1/19/2015,1/29/2015,1/30/2015,MIRCERA,7,2,3,0,0,10,1,16,TRUE
10159239H4520H02,3024956,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,12/1/2014,H4520H02,1/12/2015,1/20/2015,1/21/2015,1/21/2015,1/21/2015,1/23/2015,1/26/2015,HERCEPTI,7,42,8,1,0,2,3,56,TRUE
10110636H0623H13,3025281,ZSP1,10110636,RECORMON 30000IU/.6ML 4 ASRG FE,12/10/2014,H0623H13,1/15/2015,1/20/2015,1/20/2015,1/21/2015,1/21/2015,1/29/2015,1/30/2015,RECORMON,7,36,5,1,0,8,1,51,TRUE
10159243H4519H03,3025407,ZSP1,10159243,HERCEPTI 150MG 1VILY IV HU,12/22/2014,H4519H03,1/8/2015,1/20/2015,1/20/2015,1/21/2015,1/21/2015,1/23/2015,1/26/2015,HERCEPTI,7,17,12,1,0,2,3,35,TRUE
10110628H0623H12,3025444,ZSP1,10110628,RECORMON 30000IU/.6ML 4 ASRG ZA,1/7/2015,H0623H12,1/15/2015,1/20/2015,1/20/2015,1/21/2015,1/21/2015,1/29/2015,1/30/2015,RECORMON,7,8,5,1,0,8,1,23,TRUE
10108984H0623H14,3025445,ZSP1,10108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,1/7/2015,H0623H14,1/16/2015,1/20/2015,1/20/2015,1/23/2015,1/23/2015,2/4/2015,2/5/2015,NEORECOR,7,9,4,3,0,12,1,29,TRUE
10133182H6264H01,3025473,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,1/8/2015,H6264H01,1/12/2015,1/20/2015,1/21/2015,1/22/2015,1/22/2015,1/23/2015,1/26/2015,RECORMON,7,4,8,2,0,1,3,18,TRUE
10159239H4519H04,3025482,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,1/8/2015,H4519H04,1/12/2015,1/20/2015,1/20/2015,1/21/2015,1/21/2015,1/23/2015,1/26/2015,HERCEPTI,7,4,8,1,0,2,3,18,TRUE
10159243H4518H07,3025740,ZSP1,10159243,HERCEPTI 150MG 1VILY IV HU,1/20/2015,H4518H07,1/20/2015,1/20/2015,1/20/2015,1/21/2015,1/21/2015,1/23/2015,1/26/2015,HERCEPTI,7,0,0,1,0,2,3,6,TRUE
10141939H0676H03,3025328,ZSP1,10141939,RECORMON 50000IU 1VILY PRISA,12/18/2014,H0676H03,1/13/2015,1/20/2015,1/23/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,RECORMON,7,26,7,3,0,6,1,43,TRUE
10108986H0623H15,3025418,ZSP1,10108986,NEORECOR 30000IU/.6ML 4 ASRG GB-IE-GRCY,12/23/2014,H0623H15,1/16/2015,1/20/2015,1/21/2015,1/21/2015,1/21/2015,1/30/2015,2/2/2015,NEORECOR,7,24,4,1,0,9,3,41,TRUE
10159521B8500H08,3025436,ZSP1,10159521,AVASTIN 400MG/16ML 1VIAL FR-CLIN,12/23/2014,B8500H08,1/12/2015,1/21/2015,1/22/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,AVASTIN,7,20,9,2,0,3,0,34,TRUE
10108983H0623H16,3025438,ZSP1,10108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,1/7/2015,H0623H16,1/16/2015,1/21/2015,1/21/2015,1/21/2015,1/21/2015,1/29/2015,1/30/2015,NEORECOR,7,9,5,0,0,8,1,23,TRUE
10108965H0538H03,3025104,ZSP1,10108965,NEORECOR 20000IU/.6ML 6 ASRG FR,12/3/2014,H0538H03,1/8/2015,1/22/2015,1/23/2015,1/23/2015,1/23/2015,1/27/2015,1/28/2015,NEORECOR,7,36,14,1,0,4,1,56,TRUE
10108996H6247H05,3025115,ZSP1,10108996,NEORECOR 4000IU/.3ML 6 ASRG NO,12/3/2014,H6247H05,1/9/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,NEORECOR,7,37,13,1,0,6,1,58,TRUE
10137399H0648H01,3025269,ZSP1,10137399,RECORMON 4000IU/0.3ML 6ASRG FE-KR,12/9/2014,H0648H01,1/13/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/27/2015,1/27/2015,RECORMON,7,35,9,1,0,4,0,49,TRUE
10108974H6217H04,3025273,ZSP1,10108974,NEORECOR 3000IU/.3ML 6 ASRG GB-IE-GRCY,12/11/2014,H6217H04,1/19/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,NEORECOR,7,39,3,1,0,3,0,46,TRUE
10137401H0611H03,3025280,ZSP1,10137401,RECORMON 6000IU/0.3ML 6ASRG FE-KR,12/9/2014,H0611H03,1/13/2015,1/23/2015,1/23/2015,1/27/2015,1/27/2015,1/29/2015,1/30/2015,RECORMON,7,35,10,4,0,2,1,52,TRUE
10159514B8500H07,3025361,ZSP1,10159514,AVASTIN 400MG/16ML 1VIAL BE,12/19/2014,B8500H07,1/12/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,AVASTIN,7,24,10,1,0,6,1,42,TRUE
10108992H6247H04,3025403,ZSP1,10108992,NEORECOR 4000IU/.3ML 6 ASRG ELL,12/19/2014,H6247H04,1/8/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,NEORECOR,7,20,14,1,0,6,1,42,TRUE
10110641H0624H01,3025437,ZSP1,10110641,RECORMON 30000IU/.6ML 4 ASRG VE,1/7/2015,H0624H01,1/19/2015,1/21/2015,1/22/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,RECORMON,7,12,2,2,0,6,1,23,TRUE
10137397H0770H01,3025507,ZSP1,10137397,RECORMON 2000IU/0.3ML 6ASRG FE-KR,1/12/2015,H0770H01,1/14/2015,1/21/2015,1/22/2015,1/23/2015,1/23/2015,1/27/2015,1/27/2015,RECORMON,7,2,7,2,0,4,0,15,TRUE
10159522B8500H09,3025526,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,1/12/2015,B8500H09,1/13/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,AVASTIN,7,1,9,1,0,3,0,14,TRUE
10108984H0623H18,3025752,ZSP1,10108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,1/21/2015,H0623H18,1/21/2015,1/22/2015,1/22/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,NEORECOR,7,0,1,1,0,6,1,9,TRUE
10137402H0629H03,3024820,ZSP1,10137402,RECORMON 10000IU/0.6ML 6ASRG FE-KR,11/12/2014,H0629H03,1/13/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,1/28/2015,1/28/2015,RECORMON,7,62,10,3,0,2,0,77,TRUE
10144936H0631H08,3025193,ZSP1,10144936,NEORECOR 10000IU/.6ML 6 ASRG HR,12/5/2014,H0631H08,1/8/2015,1/23/2015,1/24/2015,1/26/2015,1/26/2015,1/29/2015,1/30/2015,NEORECOR,7,34,15,3,0,3,1,56,TRUE
10159047B8001H20,3025364,ZSP1,10159047,AVASTIN 100MG/4ML 1VIAL NL,12/19/2014,B8001H20,1/15/2015,1/23/2015,1/23/2015,1/23/2015,1/23/2015,1/26/2015,1/27/2015,AVASTIN,7,27,8,0,0,3,1,39,TRUE
10108944H6205H13,3025376,ZSP1,10108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,12/19/2014,H6205H13,1/8/2015,1/24/2015,1/24/2015,1/26/2015,1/26/2015,2/2/2015,2/3/2015,NEORECOR,7,20,16,2,0,7,1,46,TRUE
10159030B8001H21,3025393,ZSP1,10159030,AVASTIN 100MG/4ML 1VIAL CZ,12/19/2014,B8001H21,1/16/2015,1/23/2015,1/23/2015,1/23/2015,1/23/2015,1/29/2015,1/30/2015,AVASTIN,7,28,7,0,0,6,1,42,TRUE
10159035B8001H22,3025398,ZSP1,10159035,AVASTIN 100MG/4ML 1VIAL ES,12/22/2014,B8001H22,1/19/2015,1/23/2015,1/23/2015,1/23/2015,1/23/2015,1/28/2015,1/30/2015,AVASTIN,7,28,4,0,0,5,2,39,TRUE
10110605H0631H09,3025400,ZSP1,10110605,RECORMON 10000IU/.6ML 6 ASRG BR,12/19/2014,H0631H09,1/22/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,2/2/2015,2/3/2015,RECORMON,7,34,1,3,0,7,1,46,TRUE
10130024H0546H30,3025474,ZSP1,10130024,MIRCERA 120MCG/0.3ML 1ASRG KR,1/9/2015,H0546H30,1/21/2015,1/26/2015,1/26/2015,1/26/2015,1/26/2015,2/2/2015,2/2/2015,MIRCERA,7,12,5,0,0,7,0,24,TRUE
10137402H0626H06,3025510,ZSP1,10137402,RECORMON 10000IU/0.6ML 6ASRG FE-KR,1/13/2015,H0626H06,1/13/2015,1/23/2015,1/23/2015,1/23/2015,1/23/2015,1/27/2015,1/27/2015,RECORMON,7,0,10,0,0,4,0,14,TRUE
10159522B8501H17,3025525,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,1/12/2015,B8501H17,1/13/2015,1/22/2015,1/23/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,AVASTIN,7,1,9,1,0,3,0,14,TRUE
10095587H0517H16,3025777,ZSP1,10095587,MIRCERA 50MCG/.3ML 1 ASRG ELL,1/21/2015,H0517H16,1/21/2015,1/23/2015,1/23/2015,1/26/2015,1/26/2015,2/2/2015,2/2/2015,MIRCERA,7,0,2,3,0,7,0,12,TRUE
10108947H6205H11,3025107,ZSP1,10108947,NEORECOR 10000IU/.6ML 6 ASRG SC,12/3/2014,H6205H11,1/8/2015,1/24/2015,1/24/2015,1/26/2015,1/26/2015,1/29/2015,1/30/2015,NEORECOR,7,36,16,2,0,3,1,58,TRUE
10110604H0632H02,3025264,ZSP1,10110604,NEORECOR 10000IU/0.6ML 6ASRG AU-NZ,12/9/2014,H0632H02,1/21/2015,1/24/2015,1/26/2015,1/26/2015,1/26/2015,1/28/2015,1/28/2015,NEORECOR,7,43,3,2,0,2,0,50,TRUE
10159000B8001H19,3025357,ZSP1,10159000,AVASTIN 100MG/4ML 1VIAL HR,12/19/2014,B8001H19,1/15/2015,1/24/2015,1/26/2015,1/26/2015,1/26/2015,1/28/2015,1/28/2015,AVASTIN,7,27,9,2,0,2,0,40,TRUE
10108939H6205H12,3025372,ZSP1,10108939,NEORECOR 10000IU/.6ML 6 ASRG CZSKHUSI,12/19/2014,H6205H12,1/8/2015,1/24/2015,1/24/2015,1/26/2015,1/26/2015,1/29/2015,1/30/2015,NEORECOR,7,20,16,2,0,3,1,42,TRUE
10159040B8001H23,3025383,ZSP1,10159040,AVASTIN 100MG/4ML 1VIAL GB-IE,12/19/2014,B8001H23,1/21/2015,1/23/2015,1/24/2015,1/26/2015,1/26/2015,1/30/2015,2/2/2015,AVASTIN,7,33,2,3,0,4,3,45,TRUE
10159051B8001H24,3025386,ZSP1,10159051,AVASTIN 100MG/4ML 1VIAL SE-FI,12/19/2014,B8001H24,1/21/2015,1/24/2015,1/24/2015,1/26/2015,1/26/2015,1/30/2015,2/2/2015,AVASTIN,7,33,3,2,0,4,3,45,TRUE
10159042B8001H25,3025634,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,1/16/2015,B8001H25,1/22/2015,1/24/2015,1/24/2015,1/26/2015,1/26/2015,1/30/2015,2/2/2015,AVASTIN,7,6,2,2,0,4,3,17,TRUE
10108993H6246H02,3025129,ZSP1,10108993,NEORECOR 4000IU/.3ML 6 ASRG ES-PT,12/3/2014,H6246H02,1/9/2015,1/26/2015,1/27/2015,1/28/2015,1/28/2015,2/2/2015,2/3/2015,NEORECOR,7,37,17,2,0,5,1,62,TRUE
10153440H6246H14,3025346,ZSP1,10153440,BONVIVA 3MG/3ML 1ASRG LT,12/18/2014,H6246H14,1/22/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,2/3/2015,2/3/2015,BONVIVA,7,35,5,1,0,6,0,47,TRUE
10079911H6246H15,3025353,ZSP1,10079911,BONVIVA 3MG/3ML 1ASRG AT,12/18/2014,H6246H15,1/22/2015,1/27/2015,1/28/2015,1/28/2015,1/28/2015,2/3/2015,2/3/2015,BONVIVA,7,35,5,1,0,6,0,47,TRUE
10095635H0546H29,3025488,ZSP1,10095635,MIRCERA 120MCG/0.3ML 1ASRG CZSKHUSI,1/9/2015,H0546H29,1/15/2015,1/26/2015,1/26/2015,1/26/2015,1/26/2015,2/2/2015,2/2/2015,MIRCERA,7,6,11,0,0,7,0,24,TRUE
10159237H4533H01,3025498,ZSP1,10159237,HERCEPTI 150MG 1VILY IV FR-CLIN,1/12/2015,H4533H01,1/20/2015,1/26/2015,1/27/2015,1/28/2015,1/28/2015,2/2/2015,2/3/2015,HERCEPTI,7,8,6,2,0,5,1,22,TRUE
10159250H4521H02,3025499,ZSP1,10159250,HERCEPTI 150MG 1VILY IV PL,1/12/2015,H4521H02,1/20/2015,1/26/2015,1/26/2015,1/27/2015,1/27/2015,1/29/2015,1/30/2015,HERCEPTI,7,8,6,1,0,2,1,18,TRUE
10159253H4521H05,3025502,ZSP1,10159253,HERCEPTI 150MG 1VILY IV RO,1/12/2015,H4521H05,1/20/2015,1/26/2015,1/26/2015,1/27/2015,1/27/2015,1/29/2015,1/30/2015,HERCEPTI,7,8,6,1,0,2,1,18,TRUE
10159235H4521H03,3025513,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,1/14/2015,H4521H03,1/20/2015,1/26/2015,1/26/2015,1/27/2015,1/27/2015,1/30/2015,1/30/2015,HERCEPTI,7,6,6,1,0,3,0,16,TRUE
10159254H4521H01,3025520,ZSP1,10159254,HERCEPTI 150MG 1VILY IV SE-FI,1/12/2015,H4521H01,1/20/2015,1/26/2015,1/26/2015,1/26/2015,1/26/2015,1/30/2015,1/30/2015,HERCEPTI,7,8,6,0,0,4,0,18,TRUE
10159252H4521H04,3025521,ZSP1,10159252,HERCEPTI 150MG 1VILY IV PT,1/12/2015,H4521H04,1/20/2015,1/26/2015,1/26/2015,1/27/2015,1/27/2015,1/30/2015,1/30/2015,HERCEPTI,7,8,6,1,0,3,0,18,TRUE
10108953H6266H01,3025718,ZSP1,10108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,1/19/2015,H6266H01,1/21/2015,1/26/2015,1/26/2015,1/27/2015,1/27/2015,1/27/2015,1/27/2015,NEORECOR,7,2,5,1,0,0,0,8,TRUE
10124212H6246H13,3025747,ZSP1,10124212,BONVIVA 3MG/3ML 1ASRG BA,1/20/2015,H6246H13,1/22/2015,1/26/2015,1/30/2015,1/27/2015,1/27/2015,1/30/2015,2/2/2015,BONVIVA,7,2,4,1,0,3,3,13,TRUE
10137398H0563H01,3025241,ZSP1,10137398,RECORMON 3000IU/0.3ML 6ASRG FE-KR,12/5/2014,H0563H01,1/13/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,1/30/2015,2/2/2015,RECORMON,7,39,14,1,0,2,3,59,TRUE
10067617H0676H04,3025349,ZSP1,10067617,RECORMON 50000IU 1VILY FE,12/18/2014,H0676H04,1/15/2015,1/23/2015,1/28/2015,1/29/2015,1/29/2015,2/3/2015,2/4/2015,RECORMON,7,28,8,6,0,5,1,48,TRUE
10109016H6212H06,3025443,ZSP1,10109016,NEORECOR 5000IU/.3ML 6 ASRG SC,1/2/2015,H6212H06,1/21/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,1/30/2015,2/2/2015,NEORECOR,7,19,6,1,0,2,3,31,TRUE
10076349H0517H11,3025467,ZSP1,10076349,MIRCERA 50MCG/0.3ML 1ASRG AU-NZ,1/8/2015,H0517H11,1/19/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,2/3/2015,2/3/2015,MIRCERA,7,11,8,1,0,6,0,26,TRUE
10110635H6262H04,3025486,ZSP1,10110635,NEORECOR 2000IU/.3ML 6 ASRG TR,1/9/2015,H6262H04,1/13/2015,1/28/2015,1/28/2015,1/28/2015,1/28/2015,2/3/2015,2/4/2015,NEORECOR,7,4,15,0,0,6,1,26,TRUE
10159260H4526H01,3025501,ZSP1,10159260,HERCEPTI 150MG 1VILY IV TE-BR,1/12/2015,H4526H01,1/20/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,2/2/2015,2/2/2015,HERCEPTI,7,8,7,1,0,5,0,21,TRUE
10159260H4527H01,3025538,ZSP1,10159260,HERCEPTI 150MG 1VILY IV TE-BR,1/14/2015,H4527H01,1/20/2015,1/27/2015,1/28/2015,1/28/2015,1/28/2015,2/2/2015,2/2/2015,HERCEPTI,7,6,7,1,0,5,0,19,TRUE
10108971H6217H03,3025556,ZSP1,10108971,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,1/14/2015,H6217H03,1/14/2015,1/27/2015,1/28/2015,1/28/2015,1/28/2015,2/2/2015,2/3/2015,NEORECOR,7,0,13,1,0,5,1,20,TRUE
10095585H0517H12,3025640,ZSP1,10095585,MIRCERA 50MCG/.3ML 1 ASRG BE-NL,1/16/2015,H0517H12,1/21/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,2/4/2015,2/4/2015,MIRCERA,7,5,6,1,0,7,0,19,TRUE
10112464H0517H14,3025642,ZSP1,10112464,MIRCERA 50MCG/.3ML 1 ASRG DK-NO-IS,1/16/2015,H0517H14,1/21/2015,1/27/2015,1/27/2015,1/29/2015,1/29/2015,2/4/2015,2/4/2015,MIRCERA,7,5,6,2,0,6,0,19,TRUE
10159237H4519H05,3025771,ZSP1,10159237,HERCEPTI 150MG 1VILY IV FR-CLIN,1/20/2015,H4519H05,1/20/2015,1/27/2015,1/27/2015,1/28/2015,1/28/2015,2/3/2015,2/3/2015,HERCEPTI,7,0,7,1,0,6,0,14,TRUE
10108951H6262H05,3025225,ZSP1,10108951,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,12/5/2014,H6262H05,1/14/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/5/2015,2/10/2015,NEORECOR,7,40,14,1,0,7,5,67,TRUE
10108957H6263H03,3025266,ZSP1,10108957,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,12/9/2014,H6263H03,1/14/2015,1/28/2015,1/29/2015,1/29/2015,1/29/2015,2/5/2015,2/6/2015,NEORECOR,7,36,14,1,0,7,1,59,TRUE
10159236H4523H01,3025446,ZSP1,10159236,HERCEPTI 150MG 1VILY IV ES,1/7/2015,H4523H01,1/23/2015,1/28/2015,1/29/2015,1/29/2015,1/29/2015,2/3/2015,2/3/2015,HERCEPTI,7,16,5,1,0,5,0,27,TRUE
10159239H4533H02,3025522,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,1/12/2015,H4533H02,1/23/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/3/2015,2/3/2015,HERCEPTI,7,11,5,1,0,5,0,22,TRUE
10159260H4534H01,3025537,ZSP1,10159260,HERCEPTI 150MG 1VILY IV TE-BR,1/14/2015,H4534H01,1/20/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/2/2015,2/2/2015,HERCEPTI,7,6,8,1,0,4,0,19,TRUE
10071577H6246H16,3025636,ZSP1,10071577,BONVIVA 3MG/3ML 1ASRG CZ-SK,1/16/2015,H6246H16,1/22/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/4/2015,2/4/2015,BONVIVA,7,6,6,1,0,6,0,19,TRUE
10159260H4528H01,3025730,ZSP1,10159260,HERCEPTI 150MG 1VILY IV TE-BR,1/19/2015,H4528H01,1/20/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/2/2015,2/2/2015,HERCEPTI,7,1,8,1,0,4,0,14,TRUE
10154383H0512H01,3025741,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,1/20/2015,H0512H01,1/27/2015,1/28/2015,1/29/2015,1/30/2015,1/30/2015,2/5/2015,2/5/2015,MIRCERA,7,7,1,2,0,6,0,16,TRUE
10159239H4521H06,3025786,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,1/23/2015,H4521H06,1/23/2015,1/28/2015,1/28/2015,1/29/2015,1/29/2015,2/3/2015,2/3/2015,HERCEPTI,7,0,5,1,0,5,0,11,TRUE
10142052H0799H09,3025247,ZSP1,10142052,RECORMON 2000IU/0.3ML 6ASRG CO,12/5/2014,H0799H09,1/20/2015,1/29/2015,1/29/2015,1/29/2015,1/29/2015,2/6/2015,2/9/2015,RECORMON,7,46,9,0,0,8,3,66,TRUE
10140264H0799H08,3025260,ZSP1,10140264,RECORMON 2000IU/0.3ML 6ASRG PE,12/8/2014,H0799H08,1/20/2015,1/29/2015,1/29/2015,1/29/2015,1/29/2015,2/5/2015,2/6/2015,RECORMON,7,43,9,0,0,7,1,60,TRUE
10110630H0799H07,3025317,ZSP1,10110630,RECORMON 2000IU/.3ML 6 ASRG TW,12/16/2014,H0799H07,1/15/2015,1/29/2015,1/29/2015,1/30/2015,1/30/2015,2/4/2015,2/5/2015,RECORMON,7,30,14,1,0,5,1,51,TRUE
10110630H0802H01,3025318,ZSP1,10110630,RECORMON 2000IU/.3ML 6 ASRG TW,12/16/2014,H0802H01,1/15/2015,1/29/2015,1/31/2015,2/2/2015,2/2/2015,2/5/2015,2/6/2015,RECORMON,7,30,14,4,0,3,1,52,TRUE
10108931H0677H01,3025350,ZSP1,10108931,NEORECOR 50000IU 1 VILY CZ-SK,12/18/2014,H0677H01,1/22/2015,1/29/2015,1/30/2015,1/30/2015,1/30/2015,2/12/2015,2/13/2015,NEORECOR,7,35,7,1,0,13,1,57,TRUE
10159234H4523H03,3025503,ZSP1,10159234,HERCEPTI 150MG 1VILY IV DK-NO-IS,1/12/2015,H4523H03,1/23/2015,1/29/2015,1/29/2015,1/30/2015,1/30/2015,2/9/2015,2/9/2015,HERCEPTI,7,11,6,1,0,10,0,28,TRUE
10159226H4523H02,3025523,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,1/12/2015,H4523H02,1/23/2015,1/29/2015,1/29/2015,1/29/2015,1/29/2015,2/5/2015,2/5/2015,HERCEPTI,7,11,6,0,0,7,0,24,TRUE
10159263H4535H01,3025524,ZSP1,10159263,HERCEPTI 150MG 1VILY IV TR,1/12/2015,H4535H01,1/26/2015,1/29/2015,1/29/2015,1/30/2015,1/30/2015,2/5/2015,2/5/2015,HERCEPTI,7,14,3,1,0,6,0,24,TRUE
10159263H4526H02,3025794,ZSP1,10159263,HERCEPTI 150MG 1VILY IV TR,1/26/2015,H4526H02,1/26/2015,1/29/2015,1/29/2015,1/30/2015,1/30/2015,2/6/2015,2/9/2015,HERCEPTI,7,0,3,1,0,7,3,14,TRUE
10159226H4533H03,3025800,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,1/23/2015,H4533H03,1/23/2015,1/29/2015,1/29/2015,1/29/2015,1/29/2015,2/4/2015,2/4/2015,HERCEPTI,7,0,6,0,0,6,0,12,TRUE
10154383H0511H02,3025801,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,1/23/2015,H0511H02,1/27/2015,1/29/2015,1/30/2015,2/2/2015,2/2/2015,2/5/2015,2/5/2015,MIRCERA,7,4,2,4,0,3,0,13,TRUE
10111641H0509H07,3025819,ZSP1,10111641,BONDRONA 2MG/2ML 1VIAL FE,1/28/2015,H0509H07,1/28/2015,1/29/2015,1/29/2015,1/29/2015,1/29/2015,2/5/2015,2/5/2015,BONDRONA,7,0,1,0,0,7,0,8,TRUE
10142054H0801H02,3025316,ZSP1,10142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,12/16/2014,H0801H02,1/15/2015,1/31/2015,2/2/2015,2/2/2015,2/2/2015,2/4/2015,2/5/2015,RECORMON,7,30,16,2,0,2,1,51,TRUE
10145658H1072H08,3025456,ZSP1,10145658,BONDRONA 6MG/6ML 1VIAL CO,1/8/2015,H1072H08,1/8/2015,1/30/2015,1/30/2015,1/30/2015,1/30/2015,2/6/2015,2/9/2015,BONDRONA,7,0,22,0,0,7,3,32,TRUE
10126180H1072H09,3025485,ZSP1,10126180,BONDRONA 6MG/6ML 1VIAL ZA,1/8/2015,H1072H09,1/16/2015,1/30/2015,1/30/2015,1/30/2015,1/30/2015,2/6/2015,2/9/2015,BONDRONA,7,8,14,0,0,7,3,32,TRUE
10142037H0548H28,3025489,ZSP1,10142037,MIRCERA 150MCG/0.3ML 1ASRG CL,1/9/2015,H0548H28,1/21/2015,1/30/2015,1/30/2015,2/2/2015,2/2/2015,2/5/2015,2/5/2015,MIRCERA,7,12,9,3,0,3,0,27,TRUE
