process_order_number,order_type,material_number,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003072893,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,4/1/2016,,4/12/2016,4/18/2016,,,,,,ZSP1,1/1/2016,12/31/2016
000003052591,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,1/28/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083965,ZSP1,000000000010108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,12/21/2016,,,,,2/1/17 13:57,2/2/17 12:56,2/13/17 14:54,,ZSP1,1/1/2016,12/31/2016
000003083966,ZSP1,000000000010108985,NEORECOR 30000IU/.6ML 4 ASRG FR,12/21/2016,,,,,2/2/17 13:24,2/8/17 8:52,2/9/17 8:40,,ZSP1,1/1/2016,12/31/2016
000003083967,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,12/21/2016,,,,,1/31/17 10:24,1/31/17 11:59,1/31/17 14:07,,ZSP1,1/1/2016,12/31/2016
000003075168,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,5/17/2016,,5/18/2016,,,,,,,ZSP1,1/1/2016,12/31/2016
000003075159,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,5/17/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003061622,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,2/26/2016,,3/17/2016,4/5/2016,,4/6/16 15:55,,5/11/16 8:58,,ZSP1,1/1/2016,12/31/2016
000003083968,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,12/21/2016,,,,,1/20/17 10:40,1/20/17 15:34,1/24/17 16:03,,ZSP1,1/1/2016,12/31/2016
000003083531,ZSP1,000000000010108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,12/9/2016,,12/22/2016,,,1/11/17 10:20,1/13/17 7:49,1/13/17 11:45,,ZSP1,1/1/2016,12/31/2016
000003081479,ZSP1,000000000010108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,11/25/2016,,12/22/2016,,,1/11/17 10:34,1/12/17 11:58,1/13/17 9:33,,ZSP1,1/1/2016,12/31/2016
000003081493,ZSP1,000000000010109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,11/25/2016,,12/28/2016,,,1/10/17 9:17,1/11/17 8:26,1/11/17 15:10,,ZSP1,1/1/2016,12/31/2016
000003081510,ZSP1,000000000010109003,NEORECOR 500IU/.3ML 6 ASRG FR,11/25/2016,,12/28/2016,,,1/10/17 9:12,1/11/17 10:32,1/12/17 9:58,,ZSP1,1/1/2016,12/31/2016
000003083945,ZSP1,000000000010109005,NEORECOR 500IU/.3ML 6 ASRG PL,12/21/2016,,,,,1/31/17 9:34,2/1/17 9:13,2/6/17 11:04,,ZSP1,1/1/2016,12/31/2016
000003081501,ZSP1,000000000010109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,11/25/2016,,12/20/2016,,,1/12/17 15:31,1/17/17 7:06,1/17/17 13:54,,ZSP1,1/1/2016,12/31/2016
000003083943,ZSP1,000000000010109019,NEORECOR 6000IU/.3ML 6 ASRG CZSKHUSI,12/21/2016,,1/5/2017,,,1/18/17 6:19,1/18/17 13:54,1/19/17 13:45,,ZSP1,1/1/2016,12/31/2016
000003061937,ZSP1,000000000010109020,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,2/26/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083971,ZSP1,000000000010109021,NEORECOR 6000IU/.3ML 6 ASRG ELL,12/21/2016,,,,,1/30/17 10:38,2/1/17 9:01,2/2/17 11:14,,ZSP1,1/1/2016,12/31/2016
000003081447,ZSP1,000000000010109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,11/25/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083537,ZSP1,000000000010109027,NEORECOR 6000IU/.3ML 6 ASRG SC,12/9/2016,,12/23/2016,,,1/13/17 14:27,1/16/17 15:32,1/19/17 12:26,,ZSP1,1/1/2016,12/31/2016
000003083946,ZSP1,000000000010110604,NEORECOR 10000IU/0.6ML 6ASRG AU-NZ,12/21/2016,,,,,1/31/17 9:35,2/1/17 12:20,2/6/17 11:47,,ZSP1,1/1/2016,12/31/2016
000003083969,ZSP1,000000000010110607,RECORMON 10000IU/.6ML 6 ASRG ZA,12/21/2016,,1/5/2017,,,1/23/17 13:01,1/24/17 6:49,1/25/17 9:55,,ZSP1,1/1/2016,12/31/2016
000003081504,ZSP1,000000000010110610,NEORECOR 10000IU/.6ML 6 ASRG TR,11/25/2016,,1/3/2017,,,1/11/17 16:43,1/13/17 8:29,1/23/17 11:38,,ZSP1,1/1/2016,12/31/2016
000003083944,ZSP1,000000000010110612,RECORMON 10000IU/.6ML 6 ASRG FE,12/21/2016,,,,,1/31/17 9:37,2/1/17 12:45,2/3/17 14:14,,ZSP1,1/1/2016,12/31/2016
000003061653,ZSP1,000000000010110612,RECORMON 10000IU/.6ML 6 ASRG FE,2/26/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083973,ZSP1,000000000010110613,RECORMON 10000IU/.6ML 6 ASRG EFA,12/21/2016,,1/5/2017,,,1/23/17 13:02,1/24/17 6:57,1/25/17 14:24,,ZSP1,1/1/2016,12/31/2016
000003083467,ZSP1,000000000010110613,RECORMON 10000IU/.6ML 6 ASRG EFA,12/6/2016,,1/3/2017,,,1/10/17 9:11,1/12/17 9:54,1/13/17 11:23,,ZSP1,1/1/2016,12/31/2016
000003083974,ZSP1,000000000010110621,RECORMON 10000IU/0.6ML 1ASRG FE,12/21/2016,,,,,1/23/17 13:04,1/23/17 15:14,1/25/17 10:25,,ZSP1,1/1/2016,12/31/2016
000003083972,ZSP1,000000000010110626,RECORMON 2000IU/.3ML 6 ASRG RS,12/21/2016,,,,,1/31/17 9:30,2/3/17 10:18,2/13/17 8:46,,ZSP1,1/1/2016,12/31/2016
000003083947,ZSP1,000000000010110627,RECORMON 2000IU/.3ML 6 ASRG ZA,12/21/2016,,,,,2/1/17 14:02,2/3/17 10:25,2/8/17 13:01,,ZSP1,1/1/2016,12/31/2016
000003083970,ZSP1,000000000010110628,RECORMON 30000IU/.6ML 4 ASRG ZA,12/21/2016,,,,,2/2/17 13:25,2/7/17 12:46,2/9/17 8:32,,ZSP1,1/1/2016,12/31/2016
000003083975,ZSP1,000000000010110636,RECORMON 30000IU/.6ML 4 ASRG FE,12/21/2016,,,,,1/31/17 9:39,1/31/17 14:13,2/2/17 12:34,,ZSP1,1/1/2016,12/31/2016
000003080636,ZSP1,000000000010110636,RECORMON 30000IU/.6ML 4 ASRG FE,10/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083948,ZSP1,000000000010110637,RECORMON 2000IU/.3ML 6 ASRG FE,12/21/2016,,1/2/2017,,,1/17/17 13:03,1/18/17 9:33,1/19/17 13:15,,ZSP1,1/1/2016,12/31/2016
000003083686,ZSP1,000000000010110637,RECORMON 2000IU/.3ML 6 ASRG FE,12/16/2016,,,,,2/2/17 13:24,2/7/17 11:49,2/7/17 17:34,,ZSP1,1/1/2016,12/31/2016
000003083976,ZSP1,000000000010110640,RECORMON 2000IU/.3ML 6 ASRG EFA,12/21/2016,,,,,1/31/17 9:28,2/3/17 10:06,2/7/17 17:25,,ZSP1,1/1/2016,12/31/2016
000003083952,ZSP1,000000000010110645,RECORMON 30000IU/.6ML 1 ASRG FE,12/21/2016,,,,,1/20/17 10:37,1/23/17 13:56,1/26/17 13:49,,ZSP1,1/1/2016,12/31/2016
000003081507,ZSP1,000000000010110645,RECORMON 30000IU/.6ML 1 ASRG FE,11/25/2016,,12/22/2016,,,1/13/17 14:49,1/17/17 9:42,1/18/17 9:39,,ZSP1,1/1/2016,12/31/2016
000003084119,ZSP1,000000000010110646,RECORMON 2000IU/.3ML 6 ASRG BA,12/23/2016,,,,,2/3/17 10:33,2/7/17 8:17,2/8/17 9:04,,ZSP1,1/1/2016,12/31/2016
000003083953,ZSP1,000000000010110651,RECORMON 2000IU/.3ML 6 ASRG PH,12/21/2016,,,,,2/17/17 11:18,2/20/17 10:08,2/22/17 15:40,,ZSP1,1/1/2016,12/31/2016
000003083951,ZSP1,000000000010110655,RECORMON 2000IU/0.3ML 6ASRG VN,12/21/2016,,,,,2/3/17 10:34,2/7/17 8:39,2/8/17 8:59,,ZSP1,1/1/2016,12/31/2016
000003084169,ZSP1,000000000010110657,RECORMON 30000IU/.6ML 1 ASRG CIS,12/27/2016,,,,,2/21/17 12:44,2/22/17 10:38,2/24/17 11:16,,ZSP1,1/1/2016,12/31/2016
000003073213,ZSP1,000000000010110657,RECORMON 30000IU/.6ML 1 ASRG CIS,4/7/2016,,4/25/2016,4/27/2016,,11/21/16 16:03,,11/21/16 16:03,,ZSP1,1/1/2016,12/31/2016
000003083954,ZSP1,000000000010110658,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,12/21/2016,,,,,1/18/17 14:10,1/19/17 11:17,1/20/17 10:19,,ZSP1,1/1/2016,12/31/2016
000003083977,ZSP1,000000000010110662,RECORMON 3000IU/.3ML 6 ASRG EFA,12/21/2016,,,,,1/23/17 13:12,1/24/17 6:35,1/25/17 15:20,,ZSP1,1/1/2016,12/31/2016
000003077911,ZSP1,000000000010110662,RECORMON 3000IU/.3ML 6 ASRG EFA,7/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083979,ZSP1,000000000010110663,RECORMON 3000IU/.3ML 6 ASRG FE,12/21/2016,,,,,1/18/17 14:10,1/19/17 12:11,1/20/17 9:55,,ZSP1,1/1/2016,12/31/2016
000003084000,ZSP1,000000000010110667,MIRCERA 50MCG/.3ML 1 ASRG IN,12/21/2016,,,,,2/7/17 13:50,2/8/17 11:01,2/14/17 10:56,,ZSP1,1/1/2016,12/31/2016
000003084005,ZSP1,000000000010110670,RECORMON 4000IU/.3ML 6 ASRG ZA,12/21/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081524,ZSP1,000000000010110670,RECORMON 4000IU/.3ML 6 ASRG ZA,11/25/2016,,1/5/2017,,,1/17/17 12:59,1/18/17 13:29,1/19/17 14:25,,ZSP1,1/1/2016,12/31/2016
000003083956,ZSP1,000000000010110672,RECORMON 4000IU/.3ML 6 ASRG EFA,12/21/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083955,ZSP1,000000000010110674,RECORMON 4000IU/.3ML 6 ASRG FE,12/21/2016,,,,,1/31/17 9:25,1/31/17 16:42,2/13/17 12:58,,ZSP1,1/1/2016,12/31/2016
000003083957,ZSP1,000000000010110678,NEORECOR 5000IU/0.3ML 6ASRG AU-NZ,12/21/2016,,,,,1/23/17 13:03,1/24/17 8:43,1/24/17 12:24,,ZSP1,1/1/2016,12/31/2016
000003077929,ZSP1,000000000010110679,RECORMON 5000IU/.3ML 6 ASRG MX,7/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084006,ZSP1,000000000010110685,RECORMON 5000IU/.3ML 6 ASRG EFA,12/21/2016,,,,,1/19/17 9:16,1/20/17 9:04,1/24/17 13:05,,ZSP1,1/1/2016,12/31/2016
000003083978,ZSP1,000000000010110686,RECORMON 5000IU/.3ML 6 ASRG FE,12/21/2016,,,,,1/23/17 13:02,1/23/17 15:00,1/27/17 11:23,,ZSP1,1/1/2016,12/31/2016
000003083958,ZSP1,000000000010110689,RECORMON 5000IU/.3ML 6 ASRG PH,12/21/2016,,,,,1/18/17 6:39,1/18/17 14:01,1/20/17 9:22,,ZSP1,1/1/2016,12/31/2016
000003077932,ZSP1,000000000010110689,RECORMON 5000IU/.3ML 6 ASRG PH,7/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084007,ZSP1,000000000010111638,BONDRONA 6MG/6ML 1VIAL FE,12/21/2016,,,,,2/1/17 13:42,2/2/17 14:50,2/7/17 11:48,,ZSP1,1/1/2016,12/31/2016
000003052483,ZSP1,000000000010111638,BONDRONA 6MG/6ML 1VIAL FE,1/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083980,ZSP1,000000000010112464,MIRCERA 50MCG/.3ML 1 ASRG DK-NO-IS,12/21/2016,,,,,2/7/17 13:49,2/8/17 15:50,2/14/17 11:06,,ZSP1,1/1/2016,12/31/2016
000003083992,ZSP1,000000000010112468,MIRCERA 150MCG/.3ML 1 ASRG DK-NO-IS,12/21/2016,,,,,2/8/17 13:15,2/13/17 7:36,2/14/17 14:59,,ZSP1,1/1/2016,12/31/2016
000003083983,ZSP1,000000000010112501,MIRCERA 50MCG/.3ML 1 ASRG SE-FI,12/21/2016,,,,,1/18/17 6:39,1/18/17 14:02,1/20/17 13:41,,ZSP1,1/1/2016,12/31/2016
000003084008,ZSP1,000000000010112502,MIRCERA 75MCG/.3ML 1 ASRG SE-FI,12/21/2016,,,,,2/6/17 8:45,2/6/17 10:37,2/8/17 16:46,,ZSP1,1/1/2016,12/31/2016
000003081515,ZSP1,000000000010112503,MIRCERA 100MCG/.3ML 1 ASRG SE-FI,11/25/2016,,12/29/2016,,,1/16/17 10:06,1/18/17 8:48,1/18/17 13:26,,ZSP1,1/1/2016,12/31/2016
000003084001,ZSP1,000000000010112504,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,12/21/2016,,,,,1/25/17 10:59,1/25/17 16:46,1/31/17 9:08,,ZSP1,1/1/2016,12/31/2016
000003083981,ZSP1,000000000010112505,MIRCERA 150MCG/.3ML 1 ASRG SE-FI,12/21/2016,,,,,2/8/17 13:14,2/10/17 10:45,2/15/17 10:01,,ZSP1,1/1/2016,12/31/2016
000003084079,ZSP1,000000000010120404,BONVIVA 3MG/3ML 1ASRG RS,12/22/2016,,,,,1/16/17 10:44,1/18/17 10:17,1/24/17 16:16,,ZSP1,1/1/2016,12/31/2016
000003081530,ZSP1,000000000010120497,MIRCERA 120MCG/0.3ML 1ASRG BA,11/25/2016,,1/5/2017,,,1/13/17 14:43,1/16/17 13:54,1/17/17 17:09,,ZSP1,1/1/2016,12/31/2016
000003083959,ZSP1,000000000010120744,RECORMON 10000IU/0.6ML 6ASRG CN,12/21/2016,,,,,1/23/17 12:59,1/24/17 10:46,1/24/17 15:45,,ZSP1,1/1/2016,12/31/2016
000003083984,ZSP1,000000000010120745,RECORMON 2000IU/0.3ML 6ASRG CN,12/21/2016,,,,,1/31/17 9:26,2/3/17 9:57,2/13/17 8:38,,ZSP1,1/1/2016,12/31/2016
000003061636,ZSP1,000000000010120745,RECORMON 2000IU/0.3ML 6ASRG CN,2/26/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003052583,ZSP1,000000000010121702,REC 500IU/0.3ML 4ASRG CLIN-TR,1/28/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081519,ZSP1,000000000010121904,MIRCERA 75MCG/.3ML 1 ASRG ZA,11/25/2016,,12/19/2016,,,1/10/17 9:01,1/10/17 10:09,1/12/17 7:41,,ZSP1,1/1/2016,12/31/2016
000003084009,ZSP1,000000000010121906,MIRCERA 150MCG/.3ML 1 ASRG ZA,12/21/2016,,,,,2/8/17 13:15,2/9/17 10:16,3/3/17 13:09,,ZSP1,1/1/2016,12/31/2016
000003084075,ZSP1,000000000010122500,NEORECOR 2000IU/0.3ML 1ASRG IN,12/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081533,ZSP1,000000000010122500,NEORECOR 2000IU/0.3ML 1ASRG IN,11/25/2016,,12/23/2016,,,1/12/17 10:30,1/13/17 8:43,1/17/17 12:37,,ZSP1,1/1/2016,12/31/2016
000003083987,ZSP1,000000000010122503,NEORECOR 5000IU/0.3ML 1ASRG IN,12/21/2016,,,,,1/25/17 11:13,1/25/17 15:13,1/26/17 13:30,,ZSP1,1/1/2016,12/31/2016
000003083985,ZSP1,000000000010126179,BONDRONA 6MG/6ML 1VIAL UA,12/21/2016,,1/4/2017,,,2/1/17 13:53,2/2/17 15:10,2/8/17 12:23,,ZSP1,1/1/2016,12/31/2016
000003083989,ZSP1,000000000010128398,BONVIVA 3MG/3ML 1ASRG UA,12/21/2016,,,,,2/7/17 13:35,2/8/17 12:39,2/15/17 10:01,,ZSP1,1/1/2016,12/31/2016
000003083986,ZSP1,000000000010128554,MIRCERA 360MCG/0.6ML 1ASRG PT,12/21/2016,,,,,1/23/17 13:08,1/24/17 9:28,1/31/17 10:51,,ZSP1,1/1/2016,12/31/2016
000003083991,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,12/21/2016,,,,,2/8/17 12:40,2/10/17 10:13,2/16/17 9:44,,ZSP1,1/1/2016,12/31/2016
000003082781,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,11/28/2016,,12/12/2016,,,1/13/17 13:37,1/17/17 13:12,2/2/17 14:08,,ZSP1,1/1/2016,12/31/2016
000003083608,ZSP1,000000000010130024,MIRCERA 120MCG/0.3ML 1ASRG KR,12/13/2016,,12/29/2016,,,1/17/17 13:07,1/18/17 10:12,1/19/17 15:40,,ZSP1,1/1/2016,12/31/2016
000003080690,ZSP1,000000000010130025,MIRCERA 150MCG/0.3ML 1ASRG KR,10/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083609,ZSP1,000000000010130026,MIRCERA 200MCG/0.3ML 1ASRG KR,12/13/2016,,12/29/2016,,,1/16/17 10:14,1/17/17 10:21,1/19/17 15:51,,ZSP1,1/1/2016,12/31/2016
000003073999,ZSP1,000000000010131081,BONIVA 3MG/3ML 1ASRG US,5/2/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083988,ZSP1,000000000010132790,RECORMON 2000IU/0.3ML 6ASRG FA,12/21/2016,,,,,2/3/17 10:36,2/7/17 13:12,2/8/17 13:12,,ZSP1,1/1/2016,12/31/2016
000003081538,ZSP1,000000000010132792,RECORMON 10000IU/0.6ML 6ASRG FA,11/25/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083990,ZSP1,000000000010133182,RECORMON 2000IU/0.3ML 6ASRG MY,12/21/2016,,,,,2/16/17 10:34,2/20/17 9:46,2/23/17 11:38,,ZSP1,1/1/2016,12/31/2016
000003084192,ZSP1,000000000010133183,RECORMON 5000IU/0.3ML 6ASRG MY,12/28/2016,,,,,1/19/17 9:17,1/20/17 9:14,1/23/17 9:50,,ZSP1,1/1/2016,12/31/2016
000003083993,ZSP1,000000000010133183,RECORMON 5000IU/0.3ML 6ASRG MY,12/21/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084010,ZSP1,000000000010134307,MIRCERA 360MCG/0.6ML 1ASRG ZA,12/21/2016,,,,,1/23/17 13:08,1/24/17 9:40,1/30/17 15:21,,ZSP1,1/1/2016,12/31/2016
000003075392,ZSP1,000000000010134307,MIRCERA 360MCG/0.6ML 1ASRG ZA,5/30/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003061664,ZSP1,000000000010140264,RECORMON 2000IU/0.3ML 6ASRG PE,2/26/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073772,ZSP1,000000000010140399,BONVIVA 3MG/3ML 1ASRG PE,4/22/2016,,5/12/2016,5/25/2016,,11/18/16 10:00,,11/18/16 10:00,,ZSP1,1/1/2016,12/31/2016
000003084011,ZSP1,000000000010140873,NEORECOR 20000IU/0.6ML 6ASRG GB-IE,12/21/2016,,,,,1/30/17 0:26,2/1/17 9:52,2/1/17 14:52,,ZSP1,1/1/2016,12/31/2016
000003075268,ZSP1,000000000010141943,RECORMON 50000IU 1VILY UY-BO-PY,5/30/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003078480,ZSP1,000000000010142032,MIRCERA 100MCG/0.3ML 1ASRG CO,8/29/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081549,ZSP1,000000000010142034,MIRCERA 100MCG/0.3ML 1ASRG PRISA,11/25/2016,,12/27/2016,,,1/11/17 10:24,1/16/17 8:52,1/17/17 9:34,,ZSP1,1/1/2016,12/31/2016
000003084012,ZSP1,000000000010142035,MIRCERA 100MCG/0.3ML 1ASRG UY-BO-PY,12/21/2016,,,,,1/18/17 14:13,1/19/17 11:05,1/20/17 12:13,,ZSP1,1/1/2016,12/31/2016
000003081539,ZSP1,000000000010142038,MIRCERA 150MCG/0.3ML 1ASRG CO,11/25/2016,,12/27/2016,,,1/12/17 10:32,1/12/17 13:54,1/16/17 8:54,,ZSP1,1/1/2016,12/31/2016
000003083996,ZSP1,000000000010142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,12/21/2016,,,,,1/24/17 12:50,1/25/17 16:58,2/3/17 10:40,,ZSP1,1/1/2016,12/31/2016
000003084013,ZSP1,000000000010142044,MIRCERA 50MCG/0.3ML 1ASRG CL,12/21/2016,,,,,1/18/17 6:17,1/18/17 11:13,1/20/17 13:24,,ZSP1,1/1/2016,12/31/2016
000003081560,ZSP1,000000000010142045,MIRCERA 50MCG/0.3ML 1ASRG CO,11/25/2016,,1/3/2017,,,1/11/17 10:28,1/12/17 9:19,1/13/17 9:00,,ZSP1,1/1/2016,12/31/2016
000003083995,ZSP1,000000000010142047,MIRCERA 50MCG/0.3ML 1ASRG UY-BO-PY,12/21/2016,,,,,2/7/17 13:50,2/8/17 11:19,2/14/17 11:35,,ZSP1,1/1/2016,12/31/2016
000003083994,ZSP1,000000000010142049,MIRCERA 75MCG/0.3ML 1ASRG CO,12/21/2016,,,,,2/6/17 8:47,2/6/17 10:00,2/8/17 9:23,,ZSP1,1/1/2016,12/31/2016
000003083998,ZSP1,000000000010142051,MIRCERA 75MCG/0.3ML 1ASRG PRISA,12/21/2016,,,,,1/20/17 10:38,1/23/17 14:08,1/25/17 15:39,,ZSP1,1/1/2016,12/31/2016
000003083999,ZSP1,000000000010142053,RECORMON 2000IU/0.3ML 6ASRG EC,12/21/2016,,,,,2/1/17 14:04,2/3/17 9:35,2/13/17 9:44,,ZSP1,1/1/2016,12/31/2016
000003081569,ZSP1,000000000010142053,RECORMON 2000IU/0.3ML 6ASRG EC,11/25/2016,,,,,1/19/17 9:17,1/19/17 13:33,1/20/17 15:04,,ZSP1,1/1/2016,12/31/2016
000003084015,ZSP1,000000000010142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,12/21/2016,,,,,2/2/17 13:27,2/3/17 9:17,2/7/17 11:03,,ZSP1,1/1/2016,12/31/2016
000003052721,ZSP1,000000000010142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,1/28/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083997,ZSP1,000000000010142055,RECORMON 30000IU/0.6ML 1ASRG CL,12/21/2016,,,,,1/23/17 13:04,1/23/17 15:25,1/25/17 14:16,,ZSP1,1/1/2016,12/31/2016
000003084014,ZSP1,000000000010142056,RECORMON 30000IU/0.6ML 1ASRG CO,12/21/2016,,,,,1/25/17 11:12,1/25/17 15:03,1/27/17 8:38,,ZSP1,1/1/2016,12/31/2016
000003081547,ZSP1,000000000010142057,RECORMON 30000IU/0.6ML 1ASRG EC,11/25/2016,,12/23/2016,,,1/20/17 10:38,1/20/17 14:32,1/24/17 13:49,,ZSP1,1/1/2016,12/31/2016
000003081544,ZSP1,000000000010142058,RECORMON 30000IU/0.6ML 1ASRG PRISA,11/25/2016,,12/23/2016,,,1/13/17 14:44,1/17/17 9:49,1/20/17 9:11,,ZSP1,1/1/2016,12/31/2016
000003081545,ZSP1,000000000010142059,RECORMON 30000IU/0.6ML 1ASRG UY-BO-PY,11/25/2016,,12/22/2016,,,1/13/17 14:50,1/16/17 11:56,1/18/17 9:05,,ZSP1,1/1/2016,12/31/2016
000003078486,ZSP1,000000000010142060,RECORMON 4000IU/0.3ML 6ASRG PRISA,8/29/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081550,ZSP1,000000000010144940,MIRCERA 120MCG/0.3ML 1ASRG HR,11/25/2016,,12/28/2016,,,1/13/17 14:41,1/16/17 16:27,1/17/17 17:21,,ZSP1,1/1/2016,12/31/2016
000003067366,ZSP1,000000000010144941,MIRCERA 150MCG/0.3ML 1ASRG HR,3/3/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084016,ZSP1,000000000010144944,MIRCERA 30MCG/0.3ML 1ASRG HR,12/21/2016,,,,,2/8/17 13:00,2/13/17 10:44,2/15/17 9:00,,ZSP1,1/1/2016,12/31/2016
000003084102,ZSP1,000000000010145648,BONVIVA 3MG/3ML 1ASRG EC,12/22/2016,,1/4/2017,,,1/12/17 15:39,1/13/17 9:28,1/17/17 14:57,,ZSP1,1/1/2016,12/31/2016
000003082804,ZSP1,000000000010145649,BONVIVA 3MG/3ML 1ASRG PRISA,11/28/2016,,12/19/2016,,,1/10/17 9:08,1/13/17 11:34,1/13/17 15:58,,ZSP1,1/1/2016,12/31/2016
000003074011,ZSP1,000000000010145650,BONVIVA 3MG/3ML 1ASRG HK-TAK,5/2/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003052500,ZSP1,000000000010145650,BONVIVA 3MG/3ML 1ASRG HK-TAK,1/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084020,ZSP1,000000000010145657,BONDRONA 6MG/6ML 1VIAL CL,12/21/2016,,1/4/2017,,,2/1/17 13:45,2/2/17 14:57,2/8/17 12:15,,ZSP1,1/1/2016,12/31/2016
000003084017,ZSP1,000000000010145658,BONDRONA 6MG/6ML 1VIAL CO,12/21/2016,,2/28/2017,,,2/1/17 13:42,2/2/17 15:27,2/7/17 17:40,,ZSP1,1/1/2016,12/31/2016
000003084022,ZSP1,000000000010147690,MIRCERA 50MCG/0.3ML 3ASRG CIS,12/21/2016,,,,,2/10/17 10:52,2/13/17 16:33,2/21/17 8:44,,ZSP1,1/1/2016,12/31/2016
000003073087,ZSP1,000000000010147690,MIRCERA 50MCG/0.3ML 3ASRG CIS,4/4/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084021,ZSP1,000000000010147693,MIRCERA 75MCG/0.3ML 3ASRG CIS,12/21/2016,,,,,2/10/17 10:55,2/14/17 12:18,2/15/17 13:29,,ZSP1,1/1/2016,12/31/2016
000003077335,ZSP1,000000000010147693,MIRCERA 75MCG/0.3ML 3ASRG CIS,6/29/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003084023,ZSP1,000000000010147694,MIRCERA 100MCG/0.3ML 3ASRG CIS,12/21/2016,,,,,1/30/17 0:30,1/31/17 11:29,2/3/17 11:14,,ZSP1,1/1/2016,12/31/2016
000003081565,ZSP1,000000000010147696,MIRCERA 50MCG/.3ML 3 ASRG DE,11/25/2016,,,,,1/30/17 0:24,1/30/17 13:21,1/30/17 15:39,,ZSP1,1/1/2016,12/31/2016
000003084018,ZSP1,000000000010156148,BONIVA 3MG/3ML 1ASRG ZA,12/21/2016,,1/4/2017,,,1/12/17 10:30,1/13/17 9:32,1/17/17 15:16,,ZSP1,1/1/2016,12/31/2016
000003073632,ZSP1,000000000010157511,BONDRONA 6MG/6ML 1VIAL TR,4/15/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083725,ZSP1,000000000010159000,AVASTIN 100MG/4ML 1VIAL HR,12/20/2016,,,,,2/1/17 13:43,2/2/17 10:24,2/3/17 10:30,,ZSP1,1/1/2016,12/31/2016
