,process_order_number,order_type_packaging_or_repackaging_field,material_number,product,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start,packaging_line_finish,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,po_create_to_po_release,po_release_to_pkg_start,pkg_start_to_pkg_finish,pkg_finish_to_pkg_final_check,pkg_final_check_to_brr_begin,brr_begin_to_brr_finish,brr_finish_to_qp_release
103,3052526,ZSP1,10168749,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV SK,2016-01-27 00:00:00,B3008H12,2016-03-01 00:00:00,2016-03-07 00:00:00,2016-03-07 00:00:00,2016-03-08 14:56:00,2016-03-14 13:33:00,2016-03-17 16:07:00,2016-03-22 00:00:00,34.0,6.0,0.0,1.6222222222222222,5.942361111111111,3.1069444444444443,4.3284722222222225
104,3052527,ZSP1,10159526,AVASTIN,AVASTIN 400MG/16ML 1VIAL NL,2016-01-27 00:00:00,B8013H06,2016-03-08 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-16 16:41:00,2016-03-29 11:22:00,2016-03-31 09:28:00,2016-03-31 00:00:00,41.0,8.0,0.0,0.6951388888888889,12.778472222222222,1.9208333333333334,-0.39444444444444443
105,3052528,ZSP1,10168699,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV FI,2016-01-27 00:00:00,B2053H17,2016-02-29 00:00:00,2016-03-04 00:00:00,2016-03-04 00:00:00,2016-03-07 12:34:00,2016-03-08 14:33:00,2016-03-10 09:52:00,2016-03-10 00:00:00,33.0,4.0,0.0,3.5236111111111112,1.082638888888889,1.804861111111111,-0.4111111111111111
106,3052529,ZSP1,10169191,PERJETA,PERJETA 420MG/14ML 1VIAL CZ,2016-01-27 00:00:00,H0147H03,2016-02-12 00:00:00,2016-02-15 00:00:00,2016-02-15 00:00:00,2016-02-15 09:38:00,2016-03-02 11:08:00,2016-03-07 10:41:00,2016-03-08 00:00:00,16.0,3.0,0.0,0.4013888888888889,16.0625,4.98125,0.5548611111111111
107,3052530,ZSP1,10168742,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV RO,2016-01-27 00:00:00,B3008H15,2016-03-03 00:00:00,2016-03-07 00:00:00,2016-03-07 00:00:00,2016-03-08 14:53:00,2016-03-14 14:02:00,2016-03-18 12:58:00,2016-03-22 00:00:00,36.0,4.0,0.0,1.6201388888888888,5.964583333333334,3.9555555555555557,3.459722222222222
108,3052531,ZSP1,10168758,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV NL,2016-01-27 00:00:00,B2045H22,2016-03-03 00:00:00,2016-03-09 00:00:00,2016-03-09 00:00:00,2016-03-10 15:03:00,2016-03-15 10:06:00,2016-03-16 16:50:00,2016-03-21 00:00:00,36.0,6.0,0.0,1.6270833333333334,4.79375,1.2805555555555554,4.298611111111111
109,3052532,ZSP1,10168757,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,2016-01-27 00:00:00,B2045H19,2016-03-03 00:00:00,2016-03-08 00:00:00,2016-03-08 00:00:00,2016-03-08 15:23:00,2016-03-14 13:56:00,2016-03-18 12:39:00,2016-03-22 00:00:00,36.0,5.0,0.0,0.6409722222222223,5.939583333333333,3.946527777777778,3.472916666666667
110,3052533,ZSP1,10168761,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV RO,2016-01-27 00:00:00,B2045H18,2016-03-03 00:00:00,2016-03-08 00:00:00,2016-03-08 00:00:00,2016-03-08 14:45:00,2016-03-14 12:04:00,2016-03-15 12:46:00,2016-03-15 00:00:00,36.0,5.0,0.0,0.6145833333333334,5.888194444444444,1.0291666666666666,-0.5319444444444444
111,3052534,ZSP1,10169194,PERJETA,PERJETA 420MG/14ML 1VIAL DK-NO-IS,2016-01-27 00:00:00,H0147H04,2016-02-19 00:00:00,2016-03-01 00:00:00,2016-03-02 00:00:00,2016-03-02 12:15:00,2016-03-07 15:54:00,2016-03-08 13:06:00,2016-03-09 00:00:00,23.0,11.0,1.0,0.5104166666666666,5.152083333333334,0.8833333333333333,0.45416666666666666
117,3052579,ZSP1,10161796,MIRCERA,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,2016-01-28 00:00:00,H0575H03,2016-03-07 00:00:00,2016-03-08 00:00:00,2016-03-10 00:00:00,2016-03-10 14:46:00,2016-03-18 10:10:00,2016-03-22 12:09:00,2016-03-23 00:00:00,39.0,1.0,2.0,0.6152777777777778,7.808333333333334,4.082638888888889,0.49375
118,3052582,ZSP1,10108989,NEORECORMON,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,2016-01-28 00:00:00,H6257H04,2016-01-28 00:00:00,2016-01-29 00:00:00,2016-01-29 00:00:00,2016-01-29 12:39:00,2016-02-10 09:24:00,2016-02-10 12:35:00,2016-02-10 00:00:00,0.0,1.0,0.0,0.5270833333333333,11.864583333333334,0.1326388888888889,-0.5243055555555556
128,3052595,ZSP1,10110667,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG IN,2016-01-28 00:00:00,H0530H28,2016-03-11 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-14 12:07:00,2016-03-23 14:05:00,2016-03-24 11:28:00,2016-03-29 00:00:00,43.0,3.0,0.0,0.5048611111111111,9.081944444444444,0.8909722222222223,4.522222222222222
129,3052596,ZSP1,10140268,MIRCERA,MIRCERA 100MCG/0.3ML 1ASRG PE,2016-01-28 00:00:00,H0578H16,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-14 12:08:00,2016-03-16 14:33:00,2016-03-21 09:37:00,2016-03-22 00:00:00,43.0,0.0,0.0,3.5055555555555555,2.1006944444444446,4.794444444444444,0.5993055555555555
132,3052603,ZSP1,10161795,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,2016-01-28 00:00:00,H0577H04,2016-03-07 00:00:00,2016-03-07 00:00:00,2016-03-08 00:00:00,2016-03-08 14:42:00,2016-03-18 09:48:00,2016-03-21 11:50:00,2016-03-22 00:00:00,39.0,0.0,1.0,0.6125,9.795833333333333,3.084722222222222,0.5069444444444444
133,3052604,ZSP1,10161795,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,2016-01-28 00:00:00,H0578H02,2016-03-16 00:00:00,2016-03-20 00:00:00,2016-03-22 00:00:00,2016-03-23 08:49:00,2016-03-24 14:09:00,2016-04-15 10:46:00,2016-04-15 00:00:00,48.0,4.0,2.0,1.367361111111111,1.2222222222222223,21.85902777777778,-0.4486111111111111
135,3052616,ZSP1,10161794,MIRCERA,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,2016-01-28 00:00:00,H0533H01,2016-03-07 00:00:00,2016-03-10 00:00:00,2016-03-11 00:00:00,2016-03-17 17:47:00,2016-04-04 09:53:00,2016-04-05 12:12:00,2016-04-06 00:00:00,39.0,3.0,1.0,6.740972222222222,17.670833333333334,1.0965277777777778,0.49166666666666664
136,3052617,ZSP1,10161794,MIRCERA,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,2016-01-28 00:00:00,H0533H02,2016-03-10 00:00:00,2016-03-17 00:00:00,2016-03-30 00:00:00,2016-03-21 10:09:00,2016-03-24 11:26:00,2016-03-29 08:45:00,2016-03-29 00:00:00,42.0,7.0,13.0,-8.577083333333333,3.053472222222222,4.888194444444444,-0.3645833333333333
137,3052618,ZSP1,10107671,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,2016-01-28 00:00:00,H0534H03,2016-03-14 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 13:18:00,2016-04-04 12:27:00,2016-04-04 15:41:00,2016-04-05 00:00:00,46.0,2.0,0.0,1.5541666666666667,17.964583333333334,0.13472222222222222,0.34652777777777777
138,3052619,ZSP1,10091262,MIRCERA,MIRCERA 50MCG/0.3ML 1ASRG MX,2016-01-28 00:00:00,H0534H04,2016-03-14 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 13:08:00,2016-04-04 10:59:00,2016-04-04 15:30:00,2016-04-05 00:00:00,46.0,2.0,0.0,1.5472222222222223,17.910416666666666,0.18819444444444444,0.3541666666666667
139,3052625,ZSP1,10107677,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,2016-01-28 00:00:00,H0578H12,2016-03-10 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-16 16:51:00,2016-03-23 10:24:00,2016-03-24 14:58:00,2016-03-29 00:00:00,42.0,6.0,0.0,0.7020833333333333,6.73125,1.1902777777777778,4.376388888888889
140,3052626,ZSP1,10107350,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG FE-36,2016-01-28 00:00:00,H0534H02,2016-03-10 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 09:18:00,2016-03-31 10:52:00,2016-04-04 15:09:00,2016-04-05 00:00:00,42.0,6.0,0.0,1.3875,14.065277777777778,4.178472222222222,0.36875
142,3052628,ZSP1,10110669,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG IN,2016-01-28 00:00:00,H0578H15,2016-03-16 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-18 09:56:00,2016-03-23 14:22:00,2016-03-24 12:32:00,2016-03-29 00:00:00,48.0,1.0,0.0,1.413888888888889,5.184722222222222,0.9236111111111112,4.477777777777778
149,3052639,ZSP1,10110662,NEORECORMON,RECORMON 3000IU/.3ML 6 ASRG EFA,2016-01-28 00:00:00,H0572H03,2016-02-26 00:00:00,2016-03-09 00:00:00,2016-03-09 00:00:00,2016-03-09 13:49:00,2016-03-14 11:22:00,2016-03-16 13:17:00,2016-03-21 00:00:00,29.0,12.0,0.0,0.5756944444444444,4.897916666666666,2.079861111111111,4.446527777777778
150,3052640,ZSP1,10107354,MIRCERA,MIRCERA 150MCG/.3ML 1 ASRG FE-36,2016-01-28 00:00:00,H0552H34,2016-03-10 00:00:00,2016-03-16 00:00:00,2016-03-17 00:00:00,2016-03-17 16:10:00,2016-03-31 09:53:00,2016-03-31 14:37:00,2016-03-31 00:00:00,42.0,6.0,1.0,0.6736111111111112,13.738194444444444,0.19722222222222222,-0.6090277777777777
151,3052641,ZSP1,10091268,MIRCERA,MIRCERA 150MCG/0.3ML 1ASRG MX,2016-01-28 00:00:00,H0552H35,2016-03-10 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-24 08:17:00,2016-04-05 09:59:00,2016-04-06 13:13:00,2016-04-07 00:00:00,42.0,6.0,0.0,8.345138888888888,12.070833333333333,1.1347222222222222,0.44930555555555557
153,3052643,ZSP1,10107355,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG FE-36,2016-01-28 00:00:00,H0551H04,2016-03-10 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-17 13:03:00,2016-04-01 10:00:00,2016-04-04 14:41:00,2016-04-05 00:00:00,42.0,7.0,0.0,0.54375,14.872916666666667,3.1951388888888888,0.38819444444444445
154,3052644,ZSP1,10107681,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG EFA-36,2016-01-28 00:00:00,H0551H05,2016-03-10 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-17 15:37:00,2016-03-31 11:59:00,2016-03-31 14:24:00,2016-03-31 00:00:00,42.0,7.0,0.0,0.6506944444444445,13.848611111111111,0.10069444444444445,-0.6
155,3052645,ZSP1,10091264,MIRCERA,MIRCERA 75MCG/0.3ML 1ASRG MX,2016-01-28 00:00:00,H0579H12,2016-03-14 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-17 12:59:00,2016-04-01 11:37:00,2016-04-01 13:58:00,2016-04-05 00:00:00,46.0,3.0,0.0,0.5409722222222222,14.943055555555556,0.09791666666666667,3.4180555555555556
158,3052651,ZSP1,10142061,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG EC,2016-01-28 00:00:00,H0651H04,2016-02-29 00:00:00,2016-03-09 00:00:00,2016-03-09 00:00:00,2016-03-10 14:52:00,2016-03-14 13:38:00,2016-03-15 14:50:00,2016-03-16 00:00:00,32.0,9.0,0.0,1.6194444444444445,3.948611111111111,1.05,0.3819444444444444
159,3052660,ZSP1,10120743,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG CN,2016-01-28 00:00:00,H0651/01,2016-02-25 00:00:00,2016-03-09 00:00:00,2016-03-10 00:00:00,2016-03-10 09:55:00,2016-03-14 10:23:00,2016-03-15 09:07:00,2016-03-15 00:00:00,28.0,13.0,1.0,0.4131944444444444,4.019444444444445,0.9472222222222222,-0.3798611111111111
160,3052661,ZSP1,10110686,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG FE,2016-01-28 00:00:00,H0651H02,2016-02-25 00:00:00,2016-03-09 00:00:00,2016-03-09 00:00:00,2016-03-10 14:52:00,2016-03-14 14:23:00,2016-03-15 17:05:00,2016-03-16 00:00:00,28.0,13.0,0.0,1.6194444444444445,3.979861111111111,1.1125,0.2881944444444444
161,3052662,ZSP1,10132791,NEORECORMON,RECORMON 5000IU/0.3ML 6ASRG FA,2016-01-28 00:00:00,H0651H03,2016-02-29 00:00:00,2016-03-03 00:00:00,2016-03-04 00:00:00,2016-03-08 11:16:00,2016-03-15 10:38:00,2016-03-15 17:17:00,2016-03-16 00:00:00,32.0,3.0,1.0,4.469444444444444,6.973611111111111,0.27708333333333335,0.2798611111111111
164,3052678,ZSP1,10097663,BONVIVA,BONVIVA 3MG/3ML 1 ASRG PK,2016-01-28 00:00:00,H6271H12,2016-03-04 00:00:00,2016-03-10 00:00:00,2016-03-10 00:00:00,2016-03-10 14:46:00,2016-03-21 10:32:00,2016-03-21 11:32:00,2016-03-22 00:00:00,36.0,6.0,0.0,0.6152777777777778,10.823611111111111,0.041666666666666664,0.5194444444444445
165,3052679,ZSP1,10110608,NEORECORMON,RECORMON 10000IU/.6ML 6 ASRG CH,2016-01-28 00:00:00,H0636H14,2016-02-25 00:00:00,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-11 11:49:00,2016-03-15 12:03:00,2016-03-16 17:18:00,2016-03-22 00:00:00,28.0,15.0,0.0,0.49236111111111114,4.009722222222222,1.21875,5.279166666666667
166,3052686,ZSP1,10110664,NEORECORMON,NEORECOR 4000IU/0.3ML 6ASRG AU-NZ,2016-01-28 00:00:00,H0672H03,2016-02-29 00:00:00,2016-03-10 00:00:00,2016-03-10 00:00:00,2016-03-16 08:39:00,2016-03-22 13:56:00,2016-03-31 14:13:00,2016-03-31 00:00:00,32.0,10.0,0.0,6.360416666666667,6.220138888888889,9.011805555555556,-0.5923611111111111
167,3052687,ZSP1,10110674,NEORECORMON,RECORMON 4000IU/.3ML 6 ASRG FE,2016-01-28 00:00:00,H0672H02,2016-02-16 00:00:00,2016-02-25 00:00:00,2016-02-26 00:00:00,2016-02-29 11:54:00,2016-03-10 08:35:00,2016-03-10 11:17:00,2016-03-11 00:00:00,19.0,9.0,1.0,3.495833333333333,9.861805555555556,0.1125,0.5298611111111111
168,3052688,ZSP1,10110612,NEORECORMON,RECORMON 10000IU/.6ML 6 ASRG FE,2016-01-28 00:00:00,H0638H03,2016-03-04 00:00:00,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-17 10:08:00,2016-03-30 07:03:00,2016-03-31 12:18:00,2016-03-31 00:00:00,36.0,7.0,0.0,6.4222222222222225,12.871527777777779,1.21875,-0.5125
169,3052689,ZSP1,10109002,NEORECORMON,NEORECOR 500IU/.3ML 6 ASRG ES-PT,2016-01-28 00:00:00,H0575H01,2016-03-01 00:00:00,2016-03-11 00:00:00,2016-03-14 00:00:00,2016-03-14 12:06:00,2016-03-16 11:05:00,2016-03-17 13:08:00,2016-03-21 00:00:00,33.0,10.0,3.0,0.5041666666666667,1.957638888888889,1.0854166666666667,3.452777777777778
170,3052690,ZSP1,10109003,NEORECORMON,NEORECOR 500IU/.3ML 6 ASRG FR,2016-01-28 00:00:00,H0575H02,2016-03-01 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-15 17:53:00,2016-03-18 10:44:00,2016-03-24 15:40:00,2016-03-29 00:00:00,33.0,13.0,0.0,1.7451388888888888,2.7020833333333334,6.205555555555556,4.347222222222222
171,3052691,ZSP1,10108957,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,2016-01-28 00:00:00,H6309H01,2016-03-04 00:00:00,2016-03-16 00:00:00,2016-03-17 00:00:00,2016-03-18 14:18:00,2016-03-24 14:29:00,2016-03-29 14:22:00,2016-03-30 00:00:00,36.0,12.0,1.0,1.5958333333333334,6.007638888888889,4.995138888888889,0.4013888888888889
172,3052700,ZSP1,10109026,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,2016-01-28 00:00:00,H6215H13,2016-02-29 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-17 10:24:00,2016-03-18 11:57:00,2016-03-18 14:49:00,2016-03-21 00:00:00,32.0,14.0,0.0,3.433333333333333,1.0645833333333334,0.11944444444444445,2.3826388888888888
173,3052701,ZSP1,10108951,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,2016-01-28 00:00:00,H6308H02,2016-03-03 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-16 16:52:00,2016-03-22 17:06:00,2016-03-23 08:42:00,2016-03-23 00:00:00,35.0,12.0,0.0,1.7027777777777777,6.009722222222222,0.65,-0.3625
174,3052702,ZSP1,10110644,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG CIS,2016-01-28 00:00:00,H0840H09,2016-03-02 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-16 17:07:00,2016-03-24 10:38:00,2016-03-30 14:43:00,2016-03-31 00:00:00,34.0,12.0,0.0,2.7131944444444445,7.729861111111111,6.170138888888889,0.38680555555555557
175,3052709,ZSP1,10142052,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG CO,2016-01-28 00:00:00,H0839H10,2016-03-02 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-16 17:17:00,2016-03-22 15:28:00,2016-03-23 08:32:00,2016-03-29 00:00:00,34.0,12.0,0.0,2.720138888888889,5.924305555555556,0.7111111111111111,5.644444444444445
176,3052710,ZSP1,10149881,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,2016-01-28 00:00:00,H0840H08,2016-03-02 00:00:00,2016-03-14 00:00:00,2016-03-15 00:00:00,2016-03-15 17:22:00,2016-03-24 13:29:00,2016-03-24 15:10:00,2016-03-29 00:00:00,34.0,12.0,1.0,0.7236111111111111,8.838194444444444,0.07013888888888889,4.368055555555555
177,3052711,ZSP1,10110637,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG FE,2016-01-28 00:00:00,H0840H10,2016-03-03 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 13:13:00,2016-04-01 07:53:00,2016-04-05 15:41:00,2016-04-06 00:00:00,35.0,13.0,0.0,1.5506944444444444,14.777777777777779,4.325,0.34652777777777777
178,3052712,ZSP1,10108950,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG CZSKHUSI,2016-01-28 00:00:00,H6297H06,2016-02-10 00:00:00,2016-02-17 00:00:00,2016-02-17 00:00:00,2016-02-19 11:05:00,2016-03-01 12:15:00,2016-03-02 15:10:00,2016-03-02 00:00:00,13.0,7.0,0.0,2.4618055555555554,11.04861111111111,1.1215277777777777,-0.6319444444444444
179,3052720,ZSP1,10110640,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG EFA,2016-01-28 00:00:00,H0841H01,2016-03-03 00:00:00,2016-03-15 00:00:00,2016-03-29 00:00:00,2016-03-16 16:39:00,2016-03-29 07:40:00,2016-03-29 11:11:00,2016-03-31 00:00:00,35.0,12.0,14.0,-12.30625,12.625694444444445,0.14652777777777778,1.5340277777777778
181,3052722,ZSP1,10108953,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,2016-01-28 00:00:00,H6309H02,2016-03-04 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-18 14:06:00,2016-04-01 10:02:00,2016-04-04 14:23:00,2016-04-05 00:00:00,36.0,13.0,0.0,1.5875,13.830555555555556,3.18125,0.40069444444444446
183,3052738,ZSP1,10108972,NEORECORMON,NEORECOR 3000IU/.3ML 6 ASRG ES-PT,2016-01-28 00:00:00,H6225H01,2016-03-04 00:00:00,2016-03-21 00:00:00,2016-03-21 00:00:00,2016-03-22 06:09:00,2016-03-29 08:43:00,2016-03-29 12:15:00,2016-03-29 00:00:00,36.0,17.0,0.0,1.25625,7.106944444444444,0.14722222222222223,-0.5104166666666666
184,3052739,ZSP1,10108971,NEORECORMON,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,2016-01-28 00:00:00,H6224H11,2016-03-14 00:00:00,2016-03-18 00:00:00,2016-03-18 00:00:00,2016-03-21 10:04:00,2016-04-05 11:26:00,2016-04-06 09:14:00,2016-04-07 00:00:00,46.0,4.0,0.0,3.4194444444444443,15.056944444444444,0.9083333333333333,0.6152777777777778
185,3052742,ZSP1,10133182,NEORECORMON,RECORMON 2000IU/0.3ML 6ASRG MY,2016-01-28 00:00:00,H6309H03,2016-03-04 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-18 14:06:00,2016-04-01 13:49:00,2016-04-04 14:58:00,2016-04-05 00:00:00,36.0,13.0,0.0,1.5875,13.988194444444444,3.0479166666666666,0.3763888888888889
186,3052743,ZSP1,10108945,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG NO,2016-01-28 00:00:00,H6209H15,2016-02-03 00:00:00,2016-02-09 00:00:00,2016-02-09 00:00:00,2016-02-10 15:48:00,2016-02-11 11:18:00,2016-02-11 13:11:00,2016-02-11 00:00:00,6.0,6.0,0.0,1.6583333333333334,0.8125,0.07847222222222222,-0.5493055555555556
187,3052744,ZSP1,10108941,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG ELL,2016-01-28 00:00:00,H6209H23,2016-03-14 00:00:00,2016-03-18 00:00:00,2016-03-18 00:00:00,2016-03-21 10:03:00,2016-04-05 07:45:00,2016-04-05 11:33:00,2016-04-06 00:00:00,46.0,4.0,0.0,3.41875,14.904166666666667,0.15833333333333333,0.51875
188,3052745,ZSP1,10108940,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,2016-01-28 00:00:00,H6209H20,2016-03-04 00:00:00,2016-03-18 00:00:00,2016-03-18 00:00:00,2016-03-21 10:01:00,2016-03-31 07:53:00,2016-03-31 09:18:00,2016-03-31 00:00:00,36.0,14.0,0.0,3.417361111111111,9.911111111111111,0.059027777777777776,-0.3875
189,3052746,ZSP1,10109001,NEORECORMON,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,2016-01-28 00:00:00,H0577H01,2016-03-17 00:00:00,2016-03-22 00:00:00,2016-03-22 00:00:00,2016-03-22 15:42:00,2016-03-31 09:16:00,2016-03-31 12:01:00,2016-03-31 00:00:00,49.0,5.0,0.0,0.6541666666666667,8.731944444444444,0.11458333333333333,-0.5006944444444444
190,3052747,ZSP1,10108949,NEORECORMON,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,2016-01-28 00:00:00,H0840H12,2016-03-15 00:00:00,2016-03-24 00:00:00,2016-03-29 00:00:00,2016-03-30 16:43:00,2016-04-05 13:56:00,2016-04-05 15:52:00,2016-04-06 00:00:00,47.0,9.0,5.0,1.6965277777777779,5.884027777777778,0.08055555555555556,0.3388888888888889
191,3052748,ZSP1,10142059,NEORECORMON,RECORMON 30000IU/0.6ML 1ASRG UY-BO-PY,2016-01-28 00:00:00,H0631H14,2016-04-04 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-08 11:27:00,2016-04-18 07:24:00,2016-04-19 12:13:00,2016-04-20 00:00:00,67.0,4.0,0.0,0.47708333333333336,9.83125,1.2006944444444445,0.4909722222222222
192,3052749,ZSP1,10110681,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG CH,2016-01-28 00:00:00,H0651H10,2016-03-09 00:00:00,2016-03-30 00:00:00,2016-03-30 00:00:00,2016-03-30 17:00:00,2016-04-06 13:31:00,2016-04-06 14:45:00,2016-04-07 00:00:00,41.0,21.0,0.0,0.7083333333333334,6.854861111111111,0.05138888888888889,0.3854166666666667
193,3052750,ZSP1,10110658,NEORECORMON,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,2016-01-28 00:00:00,H0572H04,2016-03-01 00:00:00,2016-03-18 00:00:00,2016-03-18 00:00:00,2016-03-18 13:55:00,2016-04-04 10:55:00,2016-04-05 17:02:00,2016-04-06 00:00:00,33.0,17.0,0.0,0.5798611111111112,16.875,1.2548611111111112,0.2902777777777778
194,3052751,ZSP1,10108991,NEORECORMON,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,2016-01-28 00:00:00,H6259H03,2016-03-17 00:00:00,2016-04-01 00:00:00,2016-04-01 00:00:00,2016-04-01 14:54:00,2016-04-14 12:31:00,2016-04-14 15:59:00,2016-04-15 00:00:00,49.0,15.0,0.0,0.6208333333333333,12.900694444444444,0.14444444444444443,0.33402777777777776
195,3052752,ZSP1,10144938,NEORECORMON,NEORECOR 4000IU/0.3ML 6ASRG HR,2016-01-28 00:00:00,H0672H05,2016-03-16 00:00:00,2016-04-01 00:00:00,2016-04-01 00:00:00,2016-04-01 14:43:00,2016-04-14 12:21:00,2016-04-14 15:51:00,2016-04-15 00:00:00,48.0,16.0,0.0,0.6131944444444445,12.901388888888889,0.14583333333333334,0.33958333333333335
196,3052753,ZSP1,10109024,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,2016-01-28 00:00:00,H6215H14,2016-03-10 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-04-01 15:01:00,2016-04-13 12:40:00,2016-04-13 17:12:00,2016-04-14 00:00:00,42.0,21.0,0.0,1.6256944444444446,11.902083333333334,0.18888888888888888,0.2833333333333333
197,3052754,ZSP1,10159026,AVASTIN,AVASTIN 100MG/4ML 1VIAL AT,2016-01-28 00:00:00,B8008H05,2016-02-19 00:00:00,2016-02-25 00:00:00,2016-02-25 00:00:00,2016-02-25 13:37:00,2016-03-08 07:16:00,2016-03-18 14:24:00,2016-03-21 00:00:00,22.0,6.0,0.0,0.5673611111111111,11.735416666666667,10.297222222222222,2.4
198,3052760,ZSP1,10108944,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,2016-01-28 00:00:00,H6209H21,2016-03-04 00:00:00,2016-03-21 00:00:00,2016-03-21 00:00:00,2016-03-21 10:27:00,2016-04-05 09:38:00,2016-04-05 16:03:00,2016-04-06 00:00:00,36.0,17.0,0.0,0.4354166666666667,14.965972222222222,0.2673611111111111,0.33125
199,3052761,ZSP1,10108942,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,2016-01-28 00:00:00,H6209H19,2016-03-04 00:00:00,2016-03-21 00:00:00,2016-03-21 00:00:00,2016-03-22 06:28:00,2016-04-05 11:35:00,2016-04-05 16:31:00,2016-04-06 00:00:00,36.0,17.0,0.0,1.2694444444444444,14.213194444444444,0.20555555555555555,0.31180555555555556
