process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
3052604,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,1/28/2016,H0578H02,3/16/2016,3/20/2016,3/22/2016,3/23/16 8:49,3/24/16 14:09,4/15/16 10:46,4/15/2016,ZSP1,1/1/2016,12/31/2016
3052605,ZSP1,10107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,MIRCERA,1/28/2016,H0578H09,3/1/2016,3/4/2016,3/4/2016,3/7/16 11:59,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052616,ZSP1,10161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,1/28/2016,H0533H01,3/7/2016,3/10/2016,3/11/2016,3/17/16 17:47,4/4/16 9:53,4/5/16 12:12,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052617,ZSP1,10161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,1/28/2016,H0533H02,3/10/2016,3/17/2016,3/30/2016,3/21/16 10:09,3/24/16 11:26,3/29/16 8:45,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052618,ZSP1,10107671,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,MIRCERA,1/28/2016,H0534H03,3/14/2016,3/16/2016,3/16/2016,3/17/16 13:18,4/4/16 12:27,4/4/16 15:41,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052619,ZSP1,10091262,MIRCERA 50MCG/0.3ML 1ASRG MX,MIRCERA,1/28/2016,H0534H04,3/14/2016,3/16/2016,3/16/2016,3/17/16 13:08,4/4/16 10:59,4/4/16 15:30,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052625,ZSP1,10107677,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,MIRCERA,1/28/2016,H0578H12,3/10/2016,3/16/2016,3/16/2016,3/16/16 16:51,3/23/16 10:24,3/24/16 14:58,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052626,ZSP1,10107350,MIRCERA 50MCG/.3ML 1 ASRG FE-36,MIRCERA,1/28/2016,H0534H02,3/10/2016,3/16/2016,3/16/2016,3/17/16 9:18,3/31/16 10:52,4/4/16 15:09,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052628,ZSP1,10110669,MIRCERA 100MCG/.3ML 1 ASRG IN,MIRCERA,1/28/2016,H0578H15,3/16/2016,3/17/2016,3/17/2016,3/18/16 9:56,3/23/16 14:22,3/24/16 12:32,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052633,ZSP1,10067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,1/28/2016,H0697H01,1/28/2016,2/16/2016,2/23/2016,2/24/16 14:17,,,3/9/2016,ZSP1,1/1/2016,12/31/2016
3052634,ZSP1,10067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,1/28/2016,H0697H02,1/28/2016,2/23/2016,,3/1/16 11:06,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052635,ZSP1,10067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,1/28/2016,H0699H01,2/18/2016,3/8/2016,3/8/2016,3/8/16 14:47,,,3/30/2016,ZSP1,1/1/2016,12/31/2016
3052636,ZSP1,10120485,CER 250MCG/0.3ML + SD 3ASRG CLIN-TR,MIRCERA,1/28/2016,H0549/01,3/1/2016,3/3/2016,3/3/2016,3/4/16 10:16,,,4/1/2016,ZSP1,1/1/2016,12/31/2016
3052637,ZSP1,10108931,NEORECOR 50000IU 1 VILY CZ-SK,NEORECORMON,1/28/2016,H0695H06,1/28/2016,2/29/2016,3/1/2016,3/1/16 11:02,,,3/15/2016,ZSP1,1/1/2016,12/31/2016
3052638,ZSP1,10108936,NEORECOR 50000IU 1 VILY PL,NEORECORMON,1/28/2016,H0699H02,2/18/2016,3/8/2016,3/11/2016,3/11/16 12:41,,,3/30/2016,ZSP1,1/1/2016,12/31/2016
3052639,ZSP1,10110662,RECORMON 3000IU/.3ML 6 ASRG EFA,NEORECORMON,1/28/2016,H0572H03,2/26/2016,3/9/2016,3/9/2016,3/9/16 13:49,3/14/16 11:22,3/16/16 13:17,3/21/2016,ZSP1,1/1/2016,12/31/2016
3052640,ZSP1,10107354,MIRCERA 150MCG/.3ML 1 ASRG FE-36,MIRCERA,1/28/2016,H0552H34,3/10/2016,3/16/2016,3/17/2016,3/17/16 16:10,3/31/16 9:53,3/31/16 14:37,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052641,ZSP1,10091268,MIRCERA 150MCG/0.3ML 1ASRG MX,MIRCERA,1/28/2016,H0552H35,3/10/2016,3/16/2016,3/16/2016,3/24/16 8:17,4/5/16 9:59,4/6/16 13:13,4/7/2016,ZSP1,1/1/2016,12/31/2016
3052642,ZSP1,10091272,MIRCERA 250MCG/0.3ML 1ASRG MX,MIRCERA,1/28/2016,H0549H04,2/16/2016,2/22/2016,2/22/2016,2/23/16 14:04,,,3/11/2016,ZSP1,1/1/2016,12/31/2016
3052643,ZSP1,10107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,MIRCERA,1/28/2016,H0551H04,3/10/2016,3/17/2016,3/17/2016,3/17/16 13:03,4/1/16 10:00,4/4/16 14:41,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052644,ZSP1,10107681,MIRCERA 200MCG/.3ML 1 ASRG EFA-36,MIRCERA,1/28/2016,H0551H05,3/10/2016,3/17/2016,3/17/2016,3/17/16 15:37,3/31/16 11:59,3/31/16 14:24,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052645,ZSP1,10091264,MIRCERA 75MCG/0.3ML 1ASRG MX,MIRCERA,1/28/2016,H0579H12,3/14/2016,3/17/2016,3/17/2016,3/17/16 12:59,4/1/16 11:37,4/1/16 13:58,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052647,ZSP1,10083396,RECORMON 50000IU 1VILY BA,NEORECORMON,1/28/2016,H0697H03,2/18/2016,3/1/2016,3/30/2016,3/4/16 10:22,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052650,ZSP1,10108935,NEORECOR 50000IU 1VILY IT-PU,NEORECORMON,1/28/2016,H0691H05,1/28/2016,2/4/2016,2/8/2016,2/8/16 12:14,,,2/24/2016,ZSP1,1/1/2016,12/31/2016
3052651,ZSP1,10142061,RECORMON 5000IU/0.3ML 6ASRG EC,NEORECORMON,1/28/2016,H0651H04,2/29/2016,3/9/2016,3/9/2016,3/10/16 14:52,3/14/16 13:38,3/15/16 14:50,3/16/2016,ZSP1,1/1/2016,12/31/2016
3052660,ZSP1,10120743,RECORMON 5000IU/0.3ML 6ASRG CN,NEORECORMON,1/28/2016,H0651/01,2/25/2016,3/9/2016,3/10/2016,3/10/16 9:55,3/14/16 10:23,3/15/16 9:07,3/15/2016,ZSP1,1/1/2016,12/31/2016
3052661,ZSP1,10110686,RECORMON 5000IU/.3ML 6 ASRG FE,NEORECORMON,1/28/2016,H0651H02,2/25/2016,3/9/2016,3/9/2016,3/10/16 14:52,3/14/16 14:23,3/15/16 17:05,3/16/2016,ZSP1,1/1/2016,12/31/2016
3052662,ZSP1,10132791,RECORMON 5000IU/0.3ML 6ASRG FA,NEORECORMON,1/28/2016,H0651H03,2/29/2016,3/3/2016,3/4/2016,3/8/16 11:16,3/15/16 10:38,3/15/16 17:17,3/16/2016,ZSP1,1/1/2016,12/31/2016
3052676,ZSP1,10140048,NEORECOR 50000IU 1VILY ES,NEORECORMON,1/28/2016,H0691H06,1/28/2016,2/8/2016,2/11/2016,2/11/16 15:02,,,3/15/2016,ZSP1,1/1/2016,12/31/2016
3052677,ZSP1,10067617,RECORMON 50000IU 1VILY FE,NEORECORMON,1/28/2016,H0699H03,2/18/2016,3/11/2016,3/29/2016,3/17/16 12:57,,,4/8/2016,ZSP1,1/1/2016,12/31/2016
3052678,ZSP1,10097663,BONVIVA 3MG/3ML 1 ASRG PK,BONVIVA,1/28/2016,H6271H12,3/4/2016,3/10/2016,3/10/2016,3/10/16 14:46,3/21/16 10:32,3/21/16 11:32,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052679,ZSP1,10110608,RECORMON 10000IU/.6ML 6 ASRG CH,NEORECORMON,1/28/2016,H0636H14,2/25/2016,3/11/2016,3/11/2016,3/11/16 11:49,3/15/16 12:03,3/16/16 17:18,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052686,ZSP1,10110664,NEORECOR 4000IU/0.3ML 6ASRG AU-NZ,NEORECORMON,1/28/2016,H0672H03,2/29/2016,3/10/2016,3/10/2016,3/16/16 8:39,3/22/16 13:56,3/31/16 14:13,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052687,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,NEORECORMON,1/28/2016,H0672H02,2/16/2016,2/25/2016,2/26/2016,2/29/16 11:54,3/10/16 8:35,3/10/16 11:17,3/11/2016,ZSP1,1/1/2016,12/31/2016
3052688,ZSP1,10110612,RECORMON 10000IU/.6ML 6 ASRG FE,NEORECORMON,1/28/2016,H0638H03,3/4/2016,3/11/2016,3/11/2016,3/17/16 10:08,3/30/16 7:03,3/31/16 12:18,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052689,ZSP1,10109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECORMON,1/28/2016,H0575H01,3/1/2016,3/11/2016,3/14/2016,3/14/16 12:06,3/16/16 11:05,3/17/16 13:08,3/21/2016,ZSP1,1/1/2016,12/31/2016
3052690,ZSP1,10109003,NEORECOR 500IU/.3ML 6 ASRG FR,NEORECORMON,1/28/2016,H0575H02,3/1/2016,3/14/2016,3/14/2016,3/15/16 17:53,3/18/16 10:44,3/24/16 15:40,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052691,ZSP1,10108957,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,1/28/2016,H6309H01,3/4/2016,3/16/2016,3/17/2016,3/18/16 14:18,3/24/16 14:29,3/29/16 14:22,3/30/2016,ZSP1,1/1/2016,12/31/2016
3052700,ZSP1,10109026,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,1/28/2016,H6215H13,2/29/2016,3/14/2016,3/14/2016,3/17/16 10:24,3/18/16 11:57,3/18/16 14:49,3/21/2016,ZSP1,1/1/2016,12/31/2016
3052701,ZSP1,10108951,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H6308H02,3/3/2016,3/15/2016,3/15/2016,3/16/16 16:52,3/22/16 17:06,3/23/16 8:42,3/23/2016,ZSP1,1/1/2016,12/31/2016
3052702,ZSP1,10110644,RECORMON 2000IU/.3ML 6 ASRG CIS,NEORECORMON,1/28/2016,H0840H09,3/2/2016,3/14/2016,3/14/2016,3/16/16 17:07,3/24/16 10:38,3/30/16 14:43,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052709,ZSP1,10142052,RECORMON 2000IU/0.3ML 6ASRG CO,NEORECORMON,1/28/2016,H0839H10,3/2/2016,3/14/2016,3/14/2016,3/16/16 17:17,3/22/16 15:28,3/23/16 8:32,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052710,ZSP1,10149881,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,NEORECORMON,1/28/2016,H0840H08,3/2/2016,3/14/2016,3/15/2016,3/15/16 17:22,3/24/16 13:29,3/24/16 15:10,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052711,ZSP1,10110637,RECORMON 2000IU/.3ML 6 ASRG FE,NEORECORMON,1/28/2016,H0840H10,3/3/2016,3/16/2016,3/16/2016,3/17/16 13:13,4/1/16 7:53,4/5/16 15:41,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052712,ZSP1,10108950,NEORECOR 2000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,1/28/2016,H6297H06,2/10/2016,2/17/2016,2/17/2016,2/19/16 11:05,3/1/16 12:15,3/2/16 15:10,3/2/2016,ZSP1,1/1/2016,12/31/2016
3052720,ZSP1,10110640,RECORMON 2000IU/.3ML 6 ASRG EFA,NEORECORMON,1/28/2016,H0841H01,3/3/2016,3/15/2016,3/29/2016,3/16/16 16:39,3/29/16 7:40,3/29/16 11:11,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052722,ZSP1,10108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECORMON,1/28/2016,H6309H02,3/4/2016,3/17/2016,3/17/2016,3/18/16 14:06,4/1/16 10:02,4/4/16 14:23,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052738,ZSP1,10108972,NEORECOR 3000IU/.3ML 6 ASRG ES-PT,NEORECORMON,1/28/2016,H6225H01,3/4/2016,3/21/2016,3/21/2016,3/22/16 6:09,3/29/16 8:43,3/29/16 12:15,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052739,ZSP1,10108971,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H6224H11,3/14/2016,3/18/2016,3/18/2016,3/21/16 10:04,4/5/16 11:26,4/6/16 9:14,4/7/2016,ZSP1,1/1/2016,12/31/2016
3052742,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,NEORECORMON,1/28/2016,H6309H03,3/4/2016,3/17/2016,3/17/2016,3/18/16 14:06,4/1/16 13:49,4/4/16 14:58,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052743,ZSP1,10108945,NEORECOR 10000IU/.6ML 6 ASRG NO,NEORECORMON,1/28/2016,H6209H15,2/3/2016,2/9/2016,2/9/2016,2/10/16 15:48,2/11/16 11:18,2/11/16 13:11,2/11/2016,ZSP1,1/1/2016,12/31/2016
3052744,ZSP1,10108941,NEORECOR 10000IU/.6ML 6 ASRG ELL,NEORECORMON,1/28/2016,H6209H23,3/14/2016,3/18/2016,3/18/2016,3/21/16 10:03,4/5/16 7:45,4/5/16 11:33,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052745,ZSP1,10108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H6209H20,3/4/2016,3/18/2016,3/18/2016,3/21/16 10:01,3/31/16 7:53,3/31/16 9:18,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052746,ZSP1,10109001,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H0577H01,3/17/2016,3/22/2016,3/22/2016,3/22/16 15:42,3/31/16 9:16,3/31/16 12:01,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052747,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECORMON,1/28/2016,H0840H12,3/15/2016,3/24/2016,3/29/2016,3/30/16 16:43,4/5/16 13:56,4/5/16 15:52,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052748,ZSP1,10142059,RECORMON 30000IU/0.6ML 1ASRG UY-BO-PY,NEORECORMON,1/28/2016,H0631H14,4/4/2016,4/8/2016,4/8/2016,4/8/16 11:27,4/18/16 7:24,4/19/16 12:13,4/20/2016,ZSP1,1/1/2016,12/31/2016
3052749,ZSP1,10110681,RECORMON 5000IU/.3ML 6 ASRG CH,NEORECORMON,1/28/2016,H0651H10,3/9/2016,3/30/2016,3/30/2016,3/30/16 17:00,4/6/16 13:31,4/6/16 14:45,4/7/2016,ZSP1,1/1/2016,12/31/2016
3052750,ZSP1,10110658,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,NEORECORMON,1/28/2016,H0572H04,3/1/2016,3/18/2016,3/18/2016,3/18/16 13:55,4/4/16 10:55,4/5/16 17:02,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052751,ZSP1,10108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H6259H03,3/17/2016,4/1/2016,4/1/2016,4/1/16 14:54,4/14/16 12:31,4/14/16 15:59,4/15/2016,ZSP1,1/1/2016,12/31/2016
3052752,ZSP1,10144938,NEORECOR 4000IU/0.3ML 6ASRG HR,NEORECORMON,1/28/2016,H0672H05,3/16/2016,4/1/2016,4/1/2016,4/1/16 14:43,4/14/16 12:21,4/14/16 15:51,4/15/2016,ZSP1,1/1/2016,12/31/2016
3052753,ZSP1,10109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,1/28/2016,H6215H14,3/10/2016,3/31/2016,3/31/2016,4/1/16 15:01,4/13/16 12:40,4/13/16 17:12,4/14/2016,ZSP1,1/1/2016,12/31/2016
3052754,ZSP1,10159026,AVASTIN 100MG/4ML 1VIAL AT,AVASTIN,1/28/2016,B8008H05,2/19/2016,2/25/2016,2/25/2016,2/25/16 13:37,3/8/16 7:16,3/18/16 14:24,3/21/2016,ZSP1,1/1/2016,12/31/2016
3052760,ZSP1,10108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,NEORECORMON,1/28/2016,H6209H21,3/4/2016,3/21/2016,3/21/2016,3/21/16 10:27,4/5/16 9:38,4/5/16 16:03,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052761,ZSP1,10108942,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,NEORECORMON,1/28/2016,H6209H19,3/4/2016,3/21/2016,3/21/2016,3/22/16 6:28,4/5/16 11:35,4/5/16 16:31,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052762,ZSP1,10109004,NEORECOR 500IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,1/28/2016,H0575H03,3/4/2016,3/22/2016,3/22/2016,3/22/16 15:52,4/6/16 11:25,4/6/16 13:38,4/7/2016,ZSP1,1/1/2016,12/31/2016
3052763,ZSP1,10108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,1/28/2016,H0575H04,3/10/2016,3/22/2016,3/23/2016,3/24/16 15:38,3/29/16 10:01,3/29/16 12:47,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052764,ZSP1,10108937,NEORECOR 10000IU/0.6ML 1ASRG FR-CLIN,NEORECORMON,1/28/2016,H6209H22,3/4/2016,3/23/2016,3/23/2016,3/24/16 15:29,3/29/16 8:29,4/18/16 15:06,4/19/2016,ZSP1,1/1/2016,12/31/2016
3052765,ZSP1,10108948,NEORECOR 2000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,1/28/2016,H0841H02,3/14/2016,3/24/2016,3/24/2016,3/29/16 10:50,3/29/16 11:41,3/29/16 12:54,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052766,ZSP1,10142057,RECORMON 30000IU/0.6ML 1ASRG EC,NEORECORMON,1/28/2016,H0631H12,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:33,4/11/16 12:29,4/11/16 17:17,4/12/2016,ZSP1,1/1/2016,12/31/2016
3052767,ZSP1,10108978,NEORECOR 30000IU/.6ML 1 ASRG FR-CLIN,NEORECORMON,1/28/2016,H0631H04,3/9/2016,3/29/2016,3/29/2016,3/30/16 16:45,3/31/16 11:44,3/31/16 13:03,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052768,ZSP1,10109013,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,NEORECORMON,1/28/2016,H0651H06,3/9/2016,3/29/2016,3/29/2016,3/30/16 16:48,4/12/16 11:30,4/12/16 16:18,4/13/2016,ZSP1,1/1/2016,12/31/2016
3052769,ZSP1,10109007,NEORECOR 5000IU/.3ML 1 ASRG FR-CLIN,NEORECORMON,1/28/2016,H0651H07,3/9/2016,3/29/2016,3/29/2016,3/30/16 16:53,4/4/16 12:02,4/4/16 15:23,4/5/2016,ZSP1,1/1/2016,12/31/2016
3052770,ZSP1,10109006,NEORECOR 5000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,1/28/2016,H0651H08,3/9/2016,3/29/2016,3/30/2016,3/30/16 17:13,3/31/16 10:09,3/31/16 12:54,3/31/2016,ZSP1,1/1/2016,12/31/2016
3052771,ZSP1,10109008,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,1/28/2016,H0651H09,3/9/2016,3/30/2016,3/30/2016,3/30/16 17:00,4/1/16 6:40,4/1/16 9:50,4/1/2016,ZSP1,1/1/2016,12/31/2016
3052772,ZSP1,10109015,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,1/28/2016,H6219H11,3/9/2016,3/31/2016,3/31/2016,3/31/16 12:43,4/12/16 14:10,4/13/16 12:41,4/14/2016,ZSP1,1/1/2016,12/31/2016
3052773,ZSP1,10108970,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,1/28/2016,H6225H02,3/16/2016,3/31/2016,3/31/2016,4/1/16 15:14,4/6/16 9:04,4/6/16 11:20,4/7/2016,ZSP1,1/1/2016,12/31/2016
3052774,ZSP1,10110659,RECORMON 3000IU/.3ML 6 ASRG CH,NEORECORMON,1/28/2016,H0572H06,3/16/2016,3/31/2016,3/31/2016,4/1/16 15:17,4/13/16 10:15,4/13/16 16:17,4/14/2016,ZSP1,1/1/2016,12/31/2016
3052775,ZSP1,10110670,RECORMON 4000IU/.3ML 6 ASRG ZA,NEORECORMON,1/28/2016,H6259H02,3/4/2016,3/10/2016,3/11/2016,3/11/16 11:50,3/16/16 7:15,3/16/16 12:14,3/21/2016,ZSP1,1/1/2016,12/31/2016
3052776,ZSP1,10109027,NEORECOR 6000IU/.3ML 6 ASRG SC,NEORECORMON,1/28/2016,H0615H08,3/16/2016,3/31/2016,4/1/2016,4/1/16 14:47,4/14/16 8:17,4/14/16 16:29,4/15/2016,ZSP1,1/1/2016,12/31/2016
3052777,ZSP1,10110604,NEORECOR 10000IU/0.6ML 6ASRG AU-NZ,NEORECORMON,1/28/2016,H0637H11,3/10/2016,4/1/2016,4/1/2016,4/4/16 15:44,4/14/16 15:44,4/14/16 16:37,4/15/2016,ZSP1,1/1/2016,12/31/2016
3052779,ZSP1,10159027,AVASTIN 100MG/4ML 1VIAL BE,AVASTIN,1/28/2016,B8008H07,2/19/2016,2/25/2016,2/25/2016,2/26/16 10:38,3/8/16 12:17,3/21/16 12:17,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052797,ZSP1,10159254,HERCEPTI 150MG 1VILY IV SE-FI,HERCEPTIN,1/28/2016,H4643H03,3/7/2016,3/14/2016,3/14/2016,3/15/16 17:53,3/21/16 8:31,3/21/16 13:29,3/23/2016,ZSP1,1/1/2016,12/31/2016
3052798,ZSP1,10168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,ACTEMRA,1/28/2016,B2045H24,3/4/2016,3/9/2016,3/29/2016,3/10/16 9:56,3/23/16 8:13,3/23/16 9:48,3/23/2016,ZSP1,1/1/2016,12/31/2016
3052810,ZSP1,10159241,HERCEPTI 150MG 1VILY IV GR,HERCEPTIN,1/28/2016,H4643H05,3/7/2016,3/14/2016,3/14/2016,3/15/16 17:27,3/22/16 8:54,3/22/16 14:05,3/29/2016,ZSP1,1/1/2016,12/31/2016
3052811,ZSP1,10168698,ROACTEM 200MG/10ML 1VIAL IV ES,ACTEMRA,1/28/2016,B2053H20,2/29/2016,3/7/2016,3/7/2016,3/8/16 14:57,3/18/16 9:00,3/18/16 12:51,3/22/2016,ZSP1,1/1/2016,12/31/2016
3052828,ZSP1,10159514,AVASTIN 400MG/16ML 1VIAL BE,AVASTIN,1/28/2016,B8013H09,3/9/2016,3/17/2016,3/17/2016,3/18/16 9:57,3/31/16 15:14,4/5/16 12:21,4/6/2016,ZSP1,1/1/2016,12/31/2016
3052837,ZSP1,10168714,ROACTEM 200MG/10ML 1VIAL IV HR,ACTEMRA,1/28/2016,B2053H18,2/29/2016,3/4/2016,3/4/2016,3/7/16 12:33,3/8/16 15:18,3/16/16 9:34,3/16/2016,ZSP1,1/1/2016,12/31/2016
3052849,ZSP1,10169938,ROACTEM 80MG/4ML 1VIAL IV HU,ACTEMRA,1/28/2016,B2045H25,3/4/2016,3/9/2016,3/9/2016,3/10/16 14:55,3/23/16 7:52,3/23/16 14:45,3/23/2016,ZSP1,1/1/2016,12/31/2016
3053187,ZSP1,10167583,RECORMON 2000IU/.3ML 6 ASRG TW,NEORECORMON,1/29/2016,H6298H01,1/29/2016,2/3/2016,2/4/2016,2/5/16 11:21,2/10/16 10:45,2/11/16 8:50,2/11/2016,ZSP1,1/1/2016,12/31/2016
3053424,ZSP1,10108979,NEORECOR 30000IU/.6ML 1 ASRG HU-SI,NEORECORMON,1/30/2016,H0631H03,2/23/2016,3/2/2016,3/2/2016,3/3/16 9:57,3/16/16 13:24,3/18/16 10:11,3/22/2016,ZSP1,1/1/2016,12/31/2016
3054026,ZSP1,10159033,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN,1/31/2016,B8008H03,2/8/2016,2/11/2016,2/11/2016,2/11/16 15:11,2/24/16 8:50,2/25/16 11:54,2/25/2016,ZSP1,1/1/2016,12/31/2016
3054180,ZSP1,10171228,NEORECOR 50000IU 1VILY PT,NEORECORMON,2/1/2016,H0691H07,2/3/2016,2/11/2016,2/25/2016,2/16/16 14:16,,,3/1/2016,ZSP1,1/1/2016,12/31/2016
3054899,ZSP1,10122500,NEORECOR 2000IU/0.3ML 1ASRG IN,NEORECORMON,2/3/2016,H0840H03,2/19/2016,3/1/2016,3/29/2016,3/2/16 12:46,3/11/16 9:51,3/14/16 17:08,3/15/2016,ZSP1,1/1/2016,12/31/2016
3055316,ZSP1,10159040,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN,2/4/2016,B8006H34,2/7/2016,2/11/2016,2/12/2016,2/12/16 15:46,2/19/16 14:18,2/19/16 16:58,2/22/2016,ZSP1,1/1/2016,12/31/2016
3055339,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,2/4/2016,H0577H01,2/4/2016,2/9/2016,2/9/2016,2/10/16 15:47,,,2/18/2016,ZSP1,1/1/2016,12/31/2016
3055676,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTIN,2/5/2016,H4643H02,3/7/2016,3/14/2016,3/14/2016,3/15/16 17:54,3/21/16 10:26,3/21/16 13:43,3/23/2016,ZSP1,1/1/2016,12/31/2016
3055686,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,HERCEPTIN,2/5/2016,H4636H04,2/11/2016,2/18/2016,2/18/2016,2/19/16 10:57,3/1/16 11:51,3/2/16 13:03,3/2/2016,ZSP1,1/1/2016,12/31/2016
3055688,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,HERCEPTIN,2/5/2016,H4638H04,2/16/2016,2/22/2016,2/22/2016,2/23/16 13:59,3/3/16 11:45,3/4/16 15:31,3/8/2016,ZSP1,1/1/2016,12/31/2016
3055689,ZSP1,10159254,HERCEPTI 150MG 1VILY IV SE-FI,HERCEPTIN,2/5/2016,H4638H07,3/4/2016,3/11/2016,3/11/2016,3/14/16 12:10,3/23/16 11:37,3/23/16 17:22,3/29/2016,ZSP1,1/1/2016,12/31/2016
3055698,ZSP1,10169190,PERJETA 420MG/14ML 1VIAL BE,PERJETA,2/5/2016,H0147H01,2/12/2016,2/12/2016,2/15/2016,2/15/16 9:42,3/1/16 15:12,3/2/16 10:04,3/2/2016,ZSP1,1/1/2016,12/31/2016
3055716,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN,2/5/2016,B8013H04,2/15/2016,2/16/2016,2/16/2016,2/16/16 14:15,3/3/16 7:51,3/4/16 12:39,3/7/2016,ZSP1,1/1/2016,12/31/2016
