process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003052533,ZSP1,000000000010168761,ROACTEM 80MG/4ML 1VIAL IV RO,ACTEMRA,27/01/2016,B2045H18,03/03/2016,08/03/2016,08/03/2016,08/03/16 14:45,14/03/16 12:04,15/03/16 12:46,15/03/2016,ZSP1,01/01/2016,31/12/2016
000003052534,ZSP1,000000000010169194,PERJETA 420MG/14ML 1VIAL DK-NO-IS,PERJETA,27/01/2016,H0147H04,19/02/2016,01/03/2016,02/03/2016,02/03/16 12:15,07/03/16 15:54,08/03/16 13:06,09/03/2016,ZSP1,01/01/2016,31/12/2016
000003052535,ZSP1,000000000010169191,PERJETA 420MG/14ML 1VIAL CZ,PERJETA,27/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052536,ZSP1,000000000010159194,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,27/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052576,ZSP1,000000000010121706,REC 6000IU/0.3ML 4ASRG CLIN-TR,NEORECORMON,28/01/2016,H0616/01,23/02/2016,29/02/2016,29/03/2016,01/03/16 10:16,,,24/03/2016,ZSP1,01/01/2016,31/12/2016
000003052577,ZSP1,000000000010121707,REC 10000IU/0.6ML 4ASRG CLIN-TR,NEORECORMON,28/01/2016,H0637/03,23/02/2016,01/03/2016,01/03/2016,01/03/16 10:17,,,24/03/2016,ZSP1,01/01/2016,31/12/2016
000003052578,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052579,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0575H03,07/03/2016,08/03/2016,10/03/2016,10/03/16 14:46,18/03/16 10:10,22/03/16 12:09,23/03/2016,ZSP1,01/01/2016,31/12/2016
000003052582,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,NEORECORMON,28/01/2016,H6257H04,28/01/2016,29/01/2016,29/01/2016,29/01/16 12:39,10/02/16 09:24,10/02/16 12:35,10/02/2016,ZSP1,01/01/2016,31/12/2016
000003052583,ZSP1,000000000010121702,REC 500IU/0.3ML 4ASRG CLIN-TR,NEORECORMON,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052584,ZSP1,000000000010120482,CER 150MCG/0.3ML + SD 3ASRG CLIN-TR,MIRCERA,28/01/2016,H0552/02,29/02/2016,03/03/2016,03/03/2016,04/03/16 10:09,,,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052585,ZSP1,000000000010161798,MIRCERA 200MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0550H01,16/02/2016,18/02/2016,19/02/2016,25/02/16 13:40,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052586,ZSP1,000000000010095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,28/01/2016,H0548H26,18/02/2016,19/02/2016,19/02/2016,22/02/16 10:47,,,14/03/2016,ZSP1,01/01/2016,31/12/2016
000003052590,ZSP1,000000000010110628,RECORMON 30000IU/.6ML 4 ASRG ZA,NEORECORMON,28/01/2016,H0630H31,23/02/2016,03/03/2016,03/03/2016,03/03/16 10:28,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052591,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,NEORECORMON,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052592,ZSP1,000000000010147693,MIRCERA 75MCG/0.3ML 3ASRG CIS,MIRCERA,28/01/2016,H0579/01,25/02/2016,03/03/2016,03/03/2016,04/03/16 09:55,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052593,ZSP1,000000000010147690,MIRCERA 50MCG/0.3ML 3ASRG CIS,MIRCERA,28/01/2016,H0530/02,16/02/2016,03/03/2016,04/03/2016,04/03/16 09:55,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052594,ZSP1,000000000010120478,CER 100MCG/0.3ML + SD 3ASRG CLIN-TR,MIRCERA,28/01/2016,H0578/02,01/03/2016,03/03/2016,03/03/2016,04/03/16 10:15,,,30/03/2016,ZSP1,01/01/2016,31/12/2016
000003052595,ZSP1,000000000010110667,MIRCERA 50MCG/.3ML 1 ASRG IN,MIRCERA,28/01/2016,H0530H28,11/03/2016,14/03/2016,14/03/2016,14/03/16 12:07,23/03/16 14:05,24/03/16 11:28,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052596,ZSP1,000000000010140268,MIRCERA 100MCG/0.3ML 1ASRG PE,MIRCERA,28/01/2016,H0578H16,11/03/2016,11/03/2016,11/03/2016,14/03/16 12:08,16/03/16 14:33,21/03/16 09:37,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052601,ZSP1,000000000010120484,CER 200MCG/0.3ML + SD 3ASRG CLIN-TR,MIRCERA,28/01/2016,H0551/01,01/03/2016,03/03/2016,29/03/2016,04/03/16 10:17,,,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052602,ZSP1,000000000010147694,MIRCERA 100MCG/0.3ML 3ASRG CIS,MIRCERA,28/01/2016,H0578/01,22/02/2016,04/03/2016,04/03/2016,04/03/16 09:54,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052603,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0577H04,07/03/2016,07/03/2016,08/03/2016,08/03/16 14:42,18/03/16 09:48,21/03/16 11:50,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052604,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0578H02,16/03/2016,20/03/2016,22/03/2016,23/03/16 08:49,24/03/16 14:09,15/04/16 10:46,15/04/2016,ZSP1,01/01/2016,31/12/2016
000003052605,ZSP1,000000000010107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,MIRCERA,28/01/2016,H0578H09,01/03/2016,04/03/2016,04/03/2016,07/03/16 11:59,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052616,ZSP1,000000000010161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0533H01,07/03/2016,10/03/2016,11/03/2016,17/03/16 17:47,04/04/16 09:53,05/04/16 12:12,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052617,ZSP1,000000000010161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,28/01/2016,H0533H02,10/03/2016,17/03/2016,30/03/2016,21/03/16 10:09,24/03/16 11:26,29/03/16 08:45,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052618,ZSP1,000000000010107671,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,MIRCERA,28/01/2016,H0534H03,14/03/2016,16/03/2016,16/03/2016,17/03/16 13:18,04/04/16 12:27,04/04/16 15:41,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052619,ZSP1,000000000010091262,MIRCERA 50MCG/0.3ML 1ASRG MX,MIRCERA,28/01/2016,H0534H04,14/03/2016,16/03/2016,16/03/2016,17/03/16 13:08,04/04/16 10:59,04/04/16 15:30,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052625,ZSP1,000000000010107677,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,MIRCERA,28/01/2016,H0578H12,10/03/2016,16/03/2016,16/03/2016,16/03/16 16:51,23/03/16 10:24,24/03/16 14:58,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052626,ZSP1,000000000010107350,MIRCERA 50MCG/.3ML 1 ASRG FE-36,MIRCERA,28/01/2016,H0534H02,10/03/2016,16/03/2016,16/03/2016,17/03/16 09:18,31/03/16 10:52,04/04/16 15:09,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052627,ZSP1,000000000010107675,MIRCERA 75MCG/.3ML 1 ASRG EFA-36,MIRCERA,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052628,ZSP1,000000000010110669,MIRCERA 100MCG/.3ML 1 ASRG IN,MIRCERA,28/01/2016,H0578H15,16/03/2016,17/03/2016,17/03/2016,18/03/16 09:56,23/03/16 14:22,24/03/16 12:32,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052633,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/01/2016,H0697H01,28/01/2016,16/02/2016,23/02/2016,24/02/16 14:17,,,09/03/2016,ZSP1,01/01/2016,31/12/2016
000003052634,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/01/2016,H0697H02,28/01/2016,23/02/2016,,01/03/16 11:06,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052635,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/01/2016,H0699H01,18/02/2016,08/03/2016,08/03/2016,08/03/16 14:47,,,30/03/2016,ZSP1,01/01/2016,31/12/2016
000003052636,ZSP1,000000000010120485,CER 250MCG/0.3ML + SD 3ASRG CLIN-TR,MIRCERA,28/01/2016,H0549/01,01/03/2016,03/03/2016,03/03/2016,04/03/16 10:16,,,01/04/2016,ZSP1,01/01/2016,31/12/2016
000003052637,ZSP1,000000000010108931,NEORECOR 50000IU 1 VILY CZ-SK,NEORECORMON,28/01/2016,H0695H06,28/01/2016,29/02/2016,01/03/2016,01/03/16 11:02,,,15/03/2016,ZSP1,01/01/2016,31/12/2016
000003052638,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,NEORECORMON,28/01/2016,H0699H02,18/02/2016,08/03/2016,11/03/2016,11/03/16 12:41,,,30/03/2016,ZSP1,01/01/2016,31/12/2016
000003052639,ZSP1,000000000010110662,RECORMON 3000IU/.3ML 6 ASRG EFA,NEORECORMON,28/01/2016,H0572H03,26/02/2016,09/03/2016,09/03/2016,09/03/16 13:49,14/03/16 11:22,16/03/16 13:17,21/03/2016,ZSP1,01/01/2016,31/12/2016
000003052640,ZSP1,000000000010107354,MIRCERA 150MCG/.3ML 1 ASRG FE-36,MIRCERA,28/01/2016,H0552H34,10/03/2016,16/03/2016,17/03/2016,17/03/16 16:10,31/03/16 09:53,31/03/16 14:37,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052641,ZSP1,000000000010091268,MIRCERA 150MCG/0.3ML 1ASRG MX,MIRCERA,28/01/2016,H0552H35,10/03/2016,16/03/2016,16/03/2016,24/03/16 08:17,05/04/16 09:59,06/04/16 13:13,07/04/2016,ZSP1,01/01/2016,31/12/2016
000003052642,ZSP1,000000000010091272,MIRCERA 250MCG/0.3ML 1ASRG MX,MIRCERA,28/01/2016,H0549H04,16/02/2016,22/02/2016,22/02/2016,23/02/16 14:04,,,11/03/2016,ZSP1,01/01/2016,31/12/2016
000003052643,ZSP1,000000000010107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,MIRCERA,28/01/2016,H0551H04,10/03/2016,17/03/2016,17/03/2016,17/03/16 13:03,01/04/16 10:00,04/04/16 14:41,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052644,ZSP1,000000000010107681,MIRCERA 200MCG/.3ML 1 ASRG EFA-36,MIRCERA,28/01/2016,H0551H05,10/03/2016,17/03/2016,17/03/2016,17/03/16 15:37,31/03/16 11:59,31/03/16 14:24,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052645,ZSP1,000000000010091264,MIRCERA 75MCG/0.3ML 1ASRG MX,MIRCERA,28/01/2016,H0579H12,14/03/2016,17/03/2016,17/03/2016,17/03/16 12:59,01/04/16 11:37,01/04/16 13:58,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052647,ZSP1,000000000010083396,RECORMON 50000IU 1VILY BA,NEORECORMON,28/01/2016,H0697H03,18/02/2016,01/03/2016,30/03/2016,04/03/16 10:22,,,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052650,ZSP1,000000000010108935,NEORECOR 50000IU 1VILY IT-PU,NEORECORMON,28/01/2016,H0691H05,28/01/2016,04/02/2016,08/02/2016,08/02/16 12:14,,,24/02/2016,ZSP1,01/01/2016,31/12/2016
000003052651,ZSP1,000000000010142061,RECORMON 5000IU/0.3ML 6ASRG EC,NEORECORMON,28/01/2016,H0651H04,29/02/2016,09/03/2016,09/03/2016,10/03/16 14:52,14/03/16 13:38,15/03/16 14:50,16/03/2016,ZSP1,01/01/2016,31/12/2016
000003052660,ZSP1,000000000010120743,RECORMON 5000IU/0.3ML 6ASRG CN,NEORECORMON,28/01/2016,H0651/01,25/02/2016,09/03/2016,10/03/2016,10/03/16 09:55,14/03/16 10:23,15/03/16 09:07,15/03/2016,ZSP1,01/01/2016,31/12/2016
000003052661,ZSP1,000000000010110686,RECORMON 5000IU/.3ML 6 ASRG FE,NEORECORMON,28/01/2016,H0651H02,25/02/2016,09/03/2016,09/03/2016,10/03/16 14:52,14/03/16 14:23,15/03/16 17:05,16/03/2016,ZSP1,01/01/2016,31/12/2016
000003052662,ZSP1,000000000010132791,RECORMON 5000IU/0.3ML 6ASRG FA,NEORECORMON,28/01/2016,H0651H03,29/02/2016,03/03/2016,04/03/2016,08/03/16 11:16,15/03/16 10:38,15/03/16 17:17,16/03/2016,ZSP1,01/01/2016,31/12/2016
000003052676,ZSP1,000000000010140048,NEORECOR 50000IU 1VILY ES,NEORECORMON,28/01/2016,H0691H06,28/01/2016,08/02/2016,11/02/2016,11/02/16 15:02,,,15/03/2016,ZSP1,01/01/2016,31/12/2016
000003052677,ZSP1,000000000010067617,RECORMON 50000IU 1VILY FE,NEORECORMON,28/01/2016,H0699H03,18/02/2016,11/03/2016,29/03/2016,17/03/16 12:57,,,08/04/2016,ZSP1,01/01/2016,31/12/2016
000003052678,ZSP1,000000000010097663,BONVIVA 3MG/3ML 1 ASRG PK,BONVIVA,28/01/2016,H6271H12,04/03/2016,10/03/2016,10/03/2016,10/03/16 14:46,21/03/16 10:32,21/03/16 11:32,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052679,ZSP1,000000000010110608,RECORMON 10000IU/.6ML 6 ASRG CH,NEORECORMON,28/01/2016,H0636H14,25/02/2016,11/03/2016,11/03/2016,11/03/16 11:49,15/03/16 12:03,16/03/16 17:18,22/03/2016,ZSP1,01/01/2016,31/12/2016
000003052686,ZSP1,000000000010110664,NEORECOR 4000IU/0.3ML 6ASRG AU-NZ,NEORECORMON,28/01/2016,H0672H03,29/02/2016,10/03/2016,10/03/2016,16/03/16 08:39,22/03/16 13:56,31/03/16 14:13,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052687,ZSP1,000000000010110674,RECORMON 4000IU/.3ML 6 ASRG FE,NEORECORMON,28/01/2016,H0672H02,16/02/2016,25/02/2016,26/02/2016,29/02/16 11:54,10/03/16 08:35,10/03/16 11:17,11/03/2016,ZSP1,01/01/2016,31/12/2016
000003052688,ZSP1,000000000010110612,RECORMON 10000IU/.6ML 6 ASRG FE,NEORECORMON,28/01/2016,H0638H03,04/03/2016,11/03/2016,11/03/2016,17/03/16 10:08,30/03/16 07:03,31/03/16 12:18,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052689,ZSP1,000000000010109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECORMON,28/01/2016,H0575H01,01/03/2016,11/03/2016,14/03/2016,14/03/16 12:06,16/03/16 11:05,17/03/16 13:08,21/03/2016,ZSP1,01/01/2016,31/12/2016
000003052690,ZSP1,000000000010109003,NEORECOR 500IU/.3ML 6 ASRG FR,NEORECORMON,28/01/2016,H0575H02,01/03/2016,14/03/2016,14/03/2016,15/03/16 17:53,18/03/16 10:44,24/03/16 15:40,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052691,ZSP1,000000000010108957,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,28/01/2016,H6309H01,04/03/2016,16/03/2016,17/03/2016,18/03/16 14:18,24/03/16 14:29,29/03/16 14:22,30/03/2016,ZSP1,01/01/2016,31/12/2016
000003052700,ZSP1,000000000010109026,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,28/01/2016,H6215H13,29/02/2016,14/03/2016,14/03/2016,17/03/16 10:24,18/03/16 11:57,18/03/16 14:49,21/03/2016,ZSP1,01/01/2016,31/12/2016
000003052701,ZSP1,000000000010108951,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H6308H02,03/03/2016,15/03/2016,15/03/2016,16/03/16 16:52,22/03/16 17:06,23/03/16 08:42,23/03/2016,ZSP1,01/01/2016,31/12/2016
000003052702,ZSP1,000000000010110644,RECORMON 2000IU/.3ML 6 ASRG CIS,NEORECORMON,28/01/2016,H0840H09,02/03/2016,14/03/2016,14/03/2016,16/03/16 17:07,24/03/16 10:38,30/03/16 14:43,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052709,ZSP1,000000000010142052,RECORMON 2000IU/0.3ML 6ASRG CO,NEORECORMON,28/01/2016,H0839H10,02/03/2016,14/03/2016,14/03/2016,16/03/16 17:17,22/03/16 15:28,23/03/16 08:32,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052710,ZSP1,000000000010149881,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,NEORECORMON,28/01/2016,H0840H08,02/03/2016,14/03/2016,15/03/2016,15/03/16 17:22,24/03/16 13:29,24/03/16 15:10,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052711,ZSP1,000000000010110637,RECORMON 2000IU/.3ML 6 ASRG FE,NEORECORMON,28/01/2016,H0840H10,03/03/2016,16/03/2016,16/03/2016,17/03/16 13:13,01/04/16 07:53,05/04/16 15:41,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052712,ZSP1,000000000010108950,NEORECOR 2000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,28/01/2016,H6297H06,10/02/2016,17/02/2016,17/02/2016,19/02/16 11:05,01/03/16 12:15,02/03/16 15:10,02/03/2016,ZSP1,01/01/2016,31/12/2016
000003052720,ZSP1,000000000010110640,RECORMON 2000IU/.3ML 6 ASRG EFA,NEORECORMON,28/01/2016,H0841H01,03/03/2016,15/03/2016,29/03/2016,16/03/16 16:39,29/03/16 07:40,29/03/16 11:11,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052721,ZSP1,000000000010142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,NEORECORMON,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052722,ZSP1,000000000010108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECORMON,28/01/2016,H6309H02,04/03/2016,17/03/2016,17/03/2016,18/03/16 14:06,01/04/16 10:02,04/04/16 14:23,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052723,ZSP1,000000000010108958,NEORECOR 2000IU/.3ML 6 ASRG SC,NEORECORMON,28/01/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003052738,ZSP1,000000000010108972,NEORECOR 3000IU/.3ML 6 ASRG ES-PT,NEORECORMON,28/01/2016,H6225H01,04/03/2016,21/03/2016,21/03/2016,22/03/16 06:09,29/03/16 08:43,29/03/16 12:15,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052739,ZSP1,000000000010108971,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H6224H11,14/03/2016,18/03/2016,18/03/2016,21/03/16 10:04,05/04/16 11:26,06/04/16 09:14,07/04/2016,ZSP1,01/01/2016,31/12/2016
000003052742,ZSP1,000000000010133182,RECORMON 2000IU/0.3ML 6ASRG MY,NEORECORMON,28/01/2016,H6309H03,04/03/2016,17/03/2016,17/03/2016,18/03/16 14:06,01/04/16 13:49,04/04/16 14:58,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052743,ZSP1,000000000010108945,NEORECOR 10000IU/.6ML 6 ASRG NO,NEORECORMON,28/01/2016,H6209H15,03/02/2016,09/02/2016,09/02/2016,10/02/16 15:48,11/02/16 11:18,11/02/16 13:11,11/02/2016,ZSP1,01/01/2016,31/12/2016
000003052744,ZSP1,000000000010108941,NEORECOR 10000IU/.6ML 6 ASRG ELL,NEORECORMON,28/01/2016,H6209H23,14/03/2016,18/03/2016,18/03/2016,21/03/16 10:03,05/04/16 07:45,05/04/16 11:33,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052745,ZSP1,000000000010108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H6209H20,04/03/2016,18/03/2016,18/03/2016,21/03/16 10:01,31/03/16 07:53,31/03/16 09:18,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052746,ZSP1,000000000010109001,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H0577H01,17/03/2016,22/03/2016,22/03/2016,22/03/16 15:42,31/03/16 09:16,31/03/16 12:01,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052747,ZSP1,000000000010108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECORMON,28/01/2016,H0840H12,15/03/2016,24/03/2016,29/03/2016,30/03/16 16:43,05/04/16 13:56,05/04/16 15:52,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052748,ZSP1,000000000010142059,RECORMON 30000IU/0.6ML 1ASRG UY-BO-PY,NEORECORMON,28/01/2016,H0631H14,04/04/2016,08/04/2016,08/04/2016,08/04/16 11:27,18/04/16 07:24,19/04/16 12:13,20/04/2016,ZSP1,01/01/2016,31/12/2016
000003052749,ZSP1,000000000010110681,RECORMON 5000IU/.3ML 6 ASRG CH,NEORECORMON,28/01/2016,H0651H10,09/03/2016,30/03/2016,30/03/2016,30/03/16 17:00,06/04/16 13:31,06/04/16 14:45,07/04/2016,ZSP1,01/01/2016,31/12/2016
000003052750,ZSP1,000000000010110658,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,NEORECORMON,28/01/2016,H0572H04,01/03/2016,18/03/2016,18/03/2016,18/03/16 13:55,04/04/16 10:55,05/04/16 17:02,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052751,ZSP1,000000000010108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H6259H03,17/03/2016,01/04/2016,01/04/2016,01/04/16 14:54,14/04/16 12:31,14/04/16 15:59,15/04/2016,ZSP1,01/01/2016,31/12/2016
000003052752,ZSP1,000000000010144938,NEORECOR 4000IU/0.3ML 6ASRG HR,NEORECORMON,28/01/2016,H0672H05,16/03/2016,01/04/2016,01/04/2016,01/04/16 14:43,14/04/16 12:21,14/04/16 15:51,15/04/2016,ZSP1,01/01/2016,31/12/2016
000003052753,ZSP1,000000000010109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,28/01/2016,H6215H14,10/03/2016,31/03/2016,31/03/2016,01/04/16 15:01,13/04/16 12:40,13/04/16 17:12,14/04/2016,ZSP1,01/01/2016,31/12/2016
000003052754,ZSP1,000000000010159026,AVASTIN 100MG/4ML 1VIAL AT,AVASTIN,28/01/2016,B8008H05,19/02/2016,25/02/2016,25/02/2016,25/02/16 13:37,08/03/16 07:16,18/03/16 14:24,21/03/2016,ZSP1,01/01/2016,31/12/2016
000003052760,ZSP1,000000000010108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,NEORECORMON,28/01/2016,H6209H21,04/03/2016,21/03/2016,21/03/2016,21/03/16 10:27,05/04/16 09:38,05/04/16 16:03,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052761,ZSP1,000000000010108942,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,NEORECORMON,28/01/2016,H6209H19,04/03/2016,21/03/2016,21/03/2016,22/03/16 06:28,05/04/16 11:35,05/04/16 16:31,06/04/2016,ZSP1,01/01/2016,31/12/2016
000003052762,ZSP1,000000000010109004,NEORECOR 500IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,28/01/2016,H0575H03,04/03/2016,22/03/2016,22/03/2016,22/03/16 15:52,06/04/16 11:25,06/04/16 13:38,07/04/2016,ZSP1,01/01/2016,31/12/2016
000003052763,ZSP1,000000000010108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,28/01/2016,H0575H04,10/03/2016,22/03/2016,23/03/2016,24/03/16 15:38,29/03/16 10:01,29/03/16 12:47,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052764,ZSP1,000000000010108937,NEORECOR 10000IU/0.6ML 1ASRG FR-CLIN,NEORECORMON,28/01/2016,H6209H22,04/03/2016,23/03/2016,23/03/2016,24/03/16 15:29,29/03/16 08:29,18/04/16 15:06,19/04/2016,ZSP1,01/01/2016,31/12/2016
000003052765,ZSP1,000000000010108948,NEORECOR 2000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,28/01/2016,H0841H02,14/03/2016,24/03/2016,24/03/2016,29/03/16 10:50,29/03/16 11:41,29/03/16 12:54,29/03/2016,ZSP1,01/01/2016,31/12/2016
000003052766,ZSP1,000000000010142057,RECORMON 30000IU/0.6ML 1ASRG EC,NEORECORMON,28/01/2016,H0631H12,04/04/2016,07/04/2016,07/04/2016,08/04/16 11:33,11/04/16 12:29,11/04/16 17:17,12/04/2016,ZSP1,01/01/2016,31/12/2016
000003052767,ZSP1,000000000010108978,NEORECOR 30000IU/.6ML 1 ASRG FR-CLIN,NEORECORMON,28/01/2016,H0631H04,09/03/2016,29/03/2016,29/03/2016,30/03/16 16:45,31/03/16 11:44,31/03/16 13:03,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052768,ZSP1,000000000010109013,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,NEORECORMON,28/01/2016,H0651H06,09/03/2016,29/03/2016,29/03/2016,30/03/16 16:48,12/04/16 11:30,12/04/16 16:18,13/04/2016,ZSP1,01/01/2016,31/12/2016
000003052769,ZSP1,000000000010109007,NEORECOR 5000IU/.3ML 1 ASRG FR-CLIN,NEORECORMON,28/01/2016,H0651H07,09/03/2016,29/03/2016,29/03/2016,30/03/16 16:53,04/04/16 12:02,04/04/16 15:23,05/04/2016,ZSP1,01/01/2016,31/12/2016
000003052770,ZSP1,000000000010109006,NEORECOR 5000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,28/01/2016,H0651H08,09/03/2016,29/03/2016,30/03/2016,30/03/16 17:13,31/03/16 10:09,31/03/16 12:54,31/03/2016,ZSP1,01/01/2016,31/12/2016
000003052771,ZSP1,000000000010109008,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/01/2016,H0651H09,09/03/2016,30/03/2016,30/03/2016,30/03/16 17:00,01/04/16 06:40,01/04/16 09:50,01/04/2016,ZSP1,01/01/2016,31/12/2016
000003052772,ZSP1,000000000010109015,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,28/01/2016,H6219H11,09/03/2016,31/03/2016,31/03/2016,31/03/16 12:43,12/04/16 14:10,13/04/16 12:41,14/04/2016,ZSP1,01/01/2016,31/12/2016
000003052773,ZSP1,000000000010108970,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,28/01/2016,H6225H02,16/03/2016,31/03/2016,31/03/2016,01/04/16 15:14,06/04/16 09:04,06/04/16 11:20,07/04/2016,ZSP1,01/01/2016,31/12/2016
