Plant,Plant Name,Material,Product Family,Dollar Per KG,Product Name,KGs/Vial,Batch,Actual finish,Year,Quarter,Month,DS Goods Issued (KGs),Expected Vials,Actual Filled Vials,Insp Passed Vials,Packed Vials,Filling Yield,Insp Yield,Packed Yield,Overall Yield,KGs Issued,KG's Filled,KG's Inspected,KG's Packed,KG's lost - Fill,KG's lost - Insp,KG's lost - Pkg,Total KG's lost,$s lost - Fill,$s lost - Insp,$s lost - Pkg,Total $s lost
1008,SSF-Manufacturing,10131538,Rituxan ,"$132,500",Rituxan 500mg Insp BKPK,0.00938,3117945,7/3/2016,2016,Q3-2016,Jul,1124,21779,21452,20980,20435,98.50%,96.33%,93.83%,93.83%,1124,201.298,196.87,191.751,3.065,7.494,12.613,12.613,"$406,173","$992,957","$1,671,173","$1,671,172.77"
1008,SSF-Manufacturing,10131538,Rituxan ,"$132,500",Rituxan 500mg Insp BKPK,0.00938,3117945,6/27/2016,2016,Q2-2016,Jun,1124,21779,20853,19894,18462,95.75%,91.35%,84.77%,84.77%,1124,195.678,186.677,173.236,8.685,17.687,31.127,31.127,"$1,150,823","$2,343,481","$4,124,380","$4,124,379.69"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3082340,2/10/2016,2016,Q1-2016,Feb,107,116304,114211,111584,104889,98.20%,95.94%,90.18%,90.18%,107,1965.569,1920.361,1805.139,36.029,81.237,196.459,196.459,"$5,944,746","$13,404,080","$32,415,654","$32,415,653.82"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3082341,2/22/2016,2016,Q1-2016,Feb,106.9,116196,115150,109968,100181,99.10%,94.64%,86.22%,86.22%,106.9,1981.73,1892.552,1724.115,17.998,107.175,275.612,275.612,"$2,969,595","$17,683,937","$45,476,060","$45,476,060.48"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3088784,3/22/2016,2016,Q1-2016,Mar,107,116304,114211,109985,104926,98.20%,94.57%,90.22%,90.22%,107,1965.569,1892.843,1805.772,36.029,108.755,195.826,195.826,"$5,944,746","$17,944,545","$32,311,223","$32,311,223.13"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3088785,3/15/2016,2016,Q1-2016,Mar,106.6,115870,111930,111091,102314,96.60%,95.88%,88.30%,88.30%,106.6,1926.315,1911.868,1760.83,67.8,82.247,233.285,233.285,"$11,186,986","$13,570,802","$38,492,000","$38,492,000.09"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3088786,3/4/2016,2016,Q1-2016,Mar,107,116304,112001,108361,101101,96.30%,93.17%,86.93%,86.93%,107,1927.539,1864.894,1739.946,74.059,136.704,261.652,261.652,"$12,219,755","$22,556,181","$43,172,581","$43,172,580.88"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3088786,3/2/2016,2016,Q1-2016,Mar,107,116304,114676,114217,103938,98.60%,98.21%,89.37%,89.37%,107,1973.575,1965.681,1788.77,28.022,35.917,212.828,212.828,"$4,623,691","$5,926,251","$35,116,616","$35,116,615.93"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3096626,3/28/2016,2016,Q1-2016,Mar,105.6,114783,111397,109837,107421,97.05%,95.69%,93.59%,93.59%,105.6,1917.134,1890.294,1848.708,58.275,85.114,126.701,126.701,"$9,615,302","$14,043,882","$20,905,650","$20,905,649.86"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3096627,4/15/2016,2016,Q2-2016,Apr,106.1,115326,114000,111264,108037,98.85%,96.48%,93.68%,93.68%,106.1,1961.937,1914.851,1859.32,22.825,69.911,125.442,125.442,"$3,766,086","$11,535,357","$20,697,918","$20,697,917.71"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3096628,4/21/2016,2016,Q2-2016,Apr,106.1,115326,113135,112117,106959,98.10%,97.22%,92.75%,92.75%,106.1,1947.051,1929.528,1840.77,37.71,55.234,143.992,143.992,"$6,222,229","$9,113,600","$23,758,718","$23,758,717.82"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3104424,5/17/2016,2016,Q2-2016,May,107.5,52717,51953,51174,46210,98.55%,97.07%,87.66%,87.66%,107.5,894.111,880.699,795.271,13.155,26.567,111.995,111.995,"$2,170,635","$4,383,559","$18,479,151","$18,479,151.17"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3104425,5/22/2016,2016,Q2-2016,May,50.1,118587,118053,113331,105511,99.55%,95.57%,88.97%,88.97%,50.1,2031.698,1950.43,1815.85,9.184,90.452,225.032,225.032,"$1,515,355","$14,924,558","$37,130,200","$37,130,199.99"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3104426,5/29/2016,2016,Q2-2016,May,105.9,115109,114936,113787,103660,99.85%,98.85%,90.05%,90.05%,105.9,1978.049,1958.269,1783.983,2.972,22.752,197.038,197.038,"$490,303","$3,754,084","$32,511,258","$32,511,258.49"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3110279,6/25/2016,2016,Q2-2016,Jun,104.5,113587,113587,113587,109498,100.00%,100.00%,96.40%,96.40%,104.5,1954.832,1954.832,1884.458,0,0,70.374,70.374,$0,$0,"$11,611,699","$11,611,699.24"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3110283,7/9/2016,2016,Q3-2016,Jul,104.5,113587,109327,105993,105463,96.25%,93.31%,92.85%,92.85%,104.5,1881.525,1824.139,1815.018,73.306,130.693,139.813,139.813,"$12,095,520","$21,564,296","$23,069,211","$23,069,210.84"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3114903,6/8/2016,2016,Q2-2016,Jun,108.5,117935,115458,109974,99526,97.90%,93.25%,84.39%,84.39%,108.5,1987.035,1892.651,1712.849,42.623,137.007,316.809,316.809,"$7,032,764","$22,606,149","$52,273,448","$52,273,447.73"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3117940,7/14/2016,2016,Q3-2016,Jul,102.6,51196,51144,50556,49545,99.90%,98.75%,96.78%,96.78%,102.6,880.196,870.074,852.672,0.881,11.003,28.405,28.405,"$145,378","$1,815,550","$4,686,794","$4,686,793.50"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3117941,7/21/2016,2016,Q3-2016,Jul,49,113587,113473,108140,98516,99.90%,95.20%,86.73%,86.73%,49,1952.877,1861.091,1695.454,1.955,93.74,259.377,259.377,"$322,547","$15,467,106","$42,797,234","$42,797,234.40"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3117942,8/3/2016,2016,Q3-2016,Aug,105,114130,112019,106810,97945,98.15%,93.59%,85.82%,85.82%,105,1927.847,1838.202,1685.632,36.337,125.982,278.553,278.553,"$5,995,674","$20,787,083","$45,961,266","$45,961,265.66"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3117943,8/8/2016,2016,Q3-2016,Aug,105.1,114239,113896,110423,108877,99.70%,96.66%,95.31%,95.31%,105.1,1960.157,1900.372,1873.767,5.898,65.683,92.288,92.288,"$973,197","$10,837,689","$15,227,549","$15,227,549.30"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3117948,7/29/2016,2016,Q3-2016,Jul,106.1,115326,113481,108998,107690,98.40%,94.51%,93.38%,93.38%,106.1,1953.006,1875.862,1853.352,31.756,108.9,131.41,131.41,"$5,239,772","$17,968,487","$21,682,693","$21,682,693.47"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3123224,8/20/2016,2016,Q3-2016,Aug,104,113043,110443,107572,98859,97.70%,95.16%,87.45%,87.45%,104,1900.732,1851.313,1701.357,44.746,94.165,244.121,244.121,"$7,383,090","$15,537,231","$40,280,033","$40,280,032.61"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3123225,8/27/2016,2016,Q3-2016,Aug,105,114130,108481,104196,98153,95.05%,91.30%,86.00%,86.00%,105,1866.958,1793.213,1689.206,97.227,170.972,274.978,274.978,"$16,042,479","$28,210,376","$45,371,422","$45,371,422.19"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3123226,9/2/2016,2016,Q3-2016,Sep,107.5,116848,116088,110980,100548,99.35%,94.98%,86.05%,86.05%,107.5,1997.88,1909.973,1730.436,13.071,100.978,280.515,280.515,"$2,156,745","$16,661,353","$46,285,037","$46,285,037.31"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3123227,9/8/2016,2016,Q3-2016,Sep,105,114130,111962,108323,106482,98.10%,94.91%,93.30%,93.30%,105,1926.865,1864.242,1832.55,37.32,99.943,131.635,131.635,"$6,157,719","$16,490,534","$21,719,734","$21,719,733.55"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3130792,9/27/2016,2016,Q3-2016,Sep,105,114130,111391,107994,103566,97.60%,94.62%,90.74%,90.74%,105,1917.044,1858.574,1782.373,47.14,105.61,181.812,181.812,"$7,778,172","$17,425,697","$29,998,954","$29,998,953.88"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3130794,9/13/2016,2016,Q3-2016,Sep,104.4,113478,109450,104415,96584,96.45%,92.01%,85.11%,85.11%,104.4,1883.631,1796.984,1662.21,69.33,155.977,290.751,290.751,"$11,439,468","$25,736,226","$47,973,900","$47,973,899.58"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3130795,9/21/2016,2016,Q3-2016,Sep,101.8,110652,106779,103790,101714,96.50%,93.80%,91.92%,91.92%,101.8,1837.673,1786.218,1750.493,66.651,118.106,153.831,153.831,"$10,997,471","$19,487,518","$25,382,036","$25,382,036.45"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3138177,10/12/2016,2016,Q4-2016,Oct,101.2,62174,61583,59305,58415,99.05%,95.39%,93.95%,93.95%,101.2,1059.848,1020.634,1005.324,10.165,49.379,64.689,64.689,"$1,677,245","$8,147,617","$10,673,685","$10,673,685.02"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3138179,10/6/2016,2016,Q4-2016,Oct,105,114130,111448,108997,98860,97.65%,95.50%,86.62%,86.62%,105,1918.026,1875.83,1701.378,46.158,88.355,262.807,262.807,"$7,616,126","$14,578,562","$43,363,172","$43,363,171.65"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3138180,10/18/2016,2016,Q4-2016,Oct,105,114130,109851,106171,101181,96.25%,93.03%,88.65%,88.65%,105,1890.528,1827.195,1741.317,73.657,136.99,222.868,222.868,"$12,153,393","$22,603,286","$36,773,185","$36,773,184.60"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3138181,10/26/2016,2016,Q4-2016,Oct,104.5,113587,111770,108137,99378,98.40%,95.20%,87.49%,87.49%,104.5,1923.554,1861.039,1710.295,31.277,93.793,244.537,244.537,"$5,160,755","$15,475,815","$40,348,597","$40,348,597.00"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3144254,11/10/2016,2016,Q4-2016,Nov,103.5,112500,108844,107973,104302,96.75%,95.98%,92.71%,92.71%,103.5,1873.201,1858.215,1795.036,62.924,77.91,141.089,141.089,"$10,382,470","$12,855,096","$23,279,684","$23,279,683.55"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3144262,11/17/2016,2016,Q4-2016,Nov,105,114130,110878,107163,98269,97.15%,93.90%,86.10%,86.10%,105,1908.206,1844.281,1691.205,55.979,119.904,272.979,272.979,"$9,236,579","$19,784,185","$45,041,608","$45,041,608.18"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3149429,11/29/2016,2016,Q4-2016,Nov,105.5,114674,114617,111522,109626,99.95%,97.25%,95.60%,95.60%,105.5,1972.551,1919.292,1886.664,0.987,54.246,86.874,86.874,"$162,817","$8,950,533","$14,334,148","$14,334,147.97"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3149430,12/5/2016,2016,Q4-2016,Dec,105.7,114891,113628,109935,106637,98.90%,95.69%,92.82%,92.82%,105.7,1955.529,1891.975,1835.215,21.75,85.305,142.064,142.064,"$3,588,762","$14,075,288","$23,440,562","$23,440,561.89"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3154486,1/4/2017,2017,Q1-2017,Jan,105,114130,113902,108606,102524,99.80%,95.16%,89.83%,89.83%,105,1960.256,1869.104,1764.435,3.928,95.08,199.75,199.75,"$648,181","$15,688,248","$32,958,774","$32,958,773.79"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3154487,2/10/2017,2017,Q1-2017,Feb,104,113043,111630,108728,106553,98.75%,96.18%,94.26%,94.26%,104,1921.16,1871.21,1833.785,24.318,74.269,111.693,111.693,"$4,012,549","$12,254,324","$18,429,316","$18,429,316.15"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3160176,2/16/2017,2017,Q1-2017,Feb,105,114130,108995,104199,96801,95.50%,91.30%,84.82%,84.82%,105,1875.796,1793.261,1665.94,88.388,170.923,298.245,298.245,"$14,584,072","$28,202,354","$49,210,412","$49,210,411.93"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3160177,2/21/2017,2017,Q1-2017,Feb,107.5,116848,115154,114635,111426,98.55%,98.11%,95.36%,95.36%,107.5,1981.792,1972.874,1917.634,29.159,38.077,93.317,93.317,"$4,811,200","$6,282,681","$15,397,360","$15,397,360.20"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3166410,3/3/2017,2017,Q1-2017,Mar,104.5,113587,111940,108862,102765,98.55%,95.84%,90.47%,90.47%,104.5,1926.486,1873.508,1768.592,28.345,81.323,186.24,186.24,"$4,676,934","$13,418,367","$30,729,581","$30,729,581.47"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3166411,7/6/2017,2017,Q3-2017,Jul,105,114130,113503,109076,101441,99.45%,95.57%,88.88%,88.88%,105,1953.382,1877.2,1745.796,10.803,86.985,218.389,218.389,"$1,782,498","$14,352,509","$36,034,168","$36,034,167.94"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3166412,7/21/2017,2017,Q3-2017,Jul,114,123913,119390,114018,105922,96.35%,92.01%,85.48%,85.48%,114,2054.706,1962.244,1822.925,77.838,170.3,309.619,309.619,"$12,843,243","$28,099,432","$51,087,120","$51,087,119.63"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3166412,7/18/2017,2017,Q3-2017,Jul,114,123913,120010,116469,111811,96.85%,93.99%,90.23%,90.23%,114,2065.368,2004.44,1924.262,67.175,128.103,208.281,208.281,"$11,083,895","$21,137,075","$34,366,379","$34,366,379.16"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3172092,7/27/2017,2017,Q3-2017,Jul,106.5,115761,115240,109593,105867,99.55%,94.67%,91.45%,91.45%,106.5,1983.279,1886.099,1821.971,8.965,106.146,170.273,170.273,"$1,479,242","$17,514,056","$28,095,070","$28,095,070.17"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3172094,8/1/2017,2017,Q3-2017,Aug,105.5,114674,113068,110694,103278,98.60%,96.53%,90.06%,90.06%,105.5,1945.909,1905.044,1777.406,27.63,68.494,196.132,196.132,"$4,558,873","$11,301,446","$32,361,712","$32,361,712.07"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3172098,8/8/2017,2017,Q3-2017,Aug,104.4,113478,109053,106326,102180,96.10%,93.70%,90.04%,90.04%,104.4,1876.795,1829.876,1758.51,76.165,123.085,194.451,194.451,"$12,567,303","$20,309,084","$32,084,333","$32,084,333.11"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3178928,8/17/2017,2017,Q3-2017,Aug,126,136957,136820,135930,123697,99.90%,99.25%,90.32%,90.32%,126,2354.665,2339.359,2128.817,2.357,17.662,228.205,228.205,"$388,909","$2,914,286","$37,653,774","$37,653,773.54"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3178928,8/15/2017,2017,Q3-2017,Aug,126,136957,131547,129113,122399,96.05%,94.27%,89.37%,89.37%,126,2263.919,2222.037,2106.491,93.102,134.985,250.531,250.531,"$15,361,889","$22,272,503","$41,337,579","$41,337,579.45"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3184869,9/12/2017,2017,Q3-2017,Sep,146.5,159239,156612,151757,149177,98.35%,95.30%,93.68%,93.68%,146.5,2695.287,2611.733,2567.334,45.218,128.772,173.172,173.172,"$7,461,026","$21,247,420","$28,573,331","$28,573,331.15"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3184869,9/9/2017,2017,Q3-2017,Sep,146.5,159239,154303,151757,147356,96.90%,95.30%,92.54%,92.54%,146.5,2655.55,2611.733,2535.993,84.956,128.772,204.513,204.513,"$14,017,685","$21,247,420","$33,744,563","$33,744,562.88"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3202653,9/17/2017,2017,Q3-2017,Sep,105,114130,110250,106061,100227,96.60%,92.93%,87.82%,87.82%,105,1897.403,1825.301,1724.91,66.782,138.884,239.275,239.275,"$11,019,077","$22,915,790","$39,480,399","$39,480,398.74"
1008,SSF-Manufacturing,10146241,Cathflo ,"$165,000",Cathflo 2mg V1.2 6cc UNINSP BkPk,0.01721,3202654,9/23/2017,2017,Q3-2017,Sep,104,113043,107900,105095,95531,95.45%,92.97%,84.51%,84.51%,104,1856.959,1808.678,1644.088,88.519,136.8,301.39,301.39,"$14,605,678","$22,572,032","$49,729,333","$49,729,333.31"
1008,SSF-Manufacturing,10154623,Avastin ,"$145,000",Avastin 100mg Insp BKPK Ex-US,0.00463,3082334,2/19/2016,2016,Q1-2016,Feb,111,23974,23327,22324,21475,97.30%,93.12%,89.58%,89.58%,111,108.003,103.359,99.431,2.997,7.641,11.569,11.569,"$434,565","$1,107,964","$1,677,471","$1,677,471.08"
1008,SSF-Manufacturing,10154626,Avastin ,"$145,000",Avastin 400mg Insp BKPK Ex-US,0.01792,3096629,4/17/2016,2016,Q2-2016,Apr,412.2,24261,23218,22800,22321,95.70%,93.98%,92.00%,92.00%,412.2,416.068,408.579,399.999,18.695,26.184,34.764,34.764,"$2,710,748","$3,796,686","$5,040,809","$5,040,808.66"
1008,SSF-Manufacturing,10154626,Avastin ,"$145,000",Avastin 400mg Insp BKPK Ex-US,0.01792,3138182,10/8/2016,2016,Q4-2016,Oct,411.6,24226,23015,22796,22614,95.00%,94.10%,93.34%,93.34%,411.6,412.424,408.506,405.238,21.707,25.625,28.893,28.893,"$3,147,444","$3,715,558","$4,189,424","$4,189,424.10"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3089003,3/25/2016,2016,Q1-2016,Mar,725,53669,53159,51777,48981,99.05%,96.47%,91.27%,91.27%,725,914.867,891.08,842.962,8.775,32.561,80.679,80.679,"$1,162,633","$4,314,348","$10,690,026","$10,690,025.74"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3104428,6/1/2016,2016,Q2-2016,Jun,728,68485,68143,64940,61823,99.50%,94.82%,90.27%,90.27%,728,1172.741,1117.622,1063.976,5.893,61.012,114.658,114.658,"$780,845","$8,084,089","$15,192,165","$15,192,165.24"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3117944,8/5/2016,2016,Q3-2016,Aug,660,62088,59543,56566,54642,95.90%,91.11%,88.01%,88.01%,660,1024.732,973.495,940.396,43.81,95.047,128.146,128.146,"$5,804,854","$12,593,701","$16,979,296","$16,979,296.09"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3144250,11/4/2016,2016,Q4-2016,Nov,658,57338,54901,53775,52055,95.75%,93.79%,90.79%,90.79%,658,944.844,925.475,895.859,41.938,61.308,90.923,90.923,"$5,556,817","$8,123,250","$12,047,262","$12,047,262.45"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3144251,12/9/2016,2016,Q4-2016,Dec,616,62512,60449,60449,58635,96.70%,96.70%,93.80%,93.80%,616,1040.325,1040.325,1009.115,35.502,35.502,66.712,66.712,"$4,704,055","$4,704,055","$8,839,347","$8,839,347.36"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3160175,3/1/2017,2017,Q1-2017,Mar,659,45002,44935,44418,40554,99.85%,98.70%,90.11%,90.11%,659,773.329,764.435,697.93,1.162,10.055,76.561,76.561,"$153,930","$1,332,290","$10,144,319","$10,144,319.40"
1008,SSF-Manufacturing,10170749,Rituxan ,"$132,500",Rituxan 100mg SAMSUNG GPMF BkPk,0.01721,3173302,3/11/2017,2017,Q1-2017,Mar,180.625,16992,16584,16302,16270,97.60%,95.94%,95.75%,95.75%,180.625,285.414,280.562,280.001,7.018,11.87,12.432,12.432,"$929,935","$1,572,830","$1,647,179","$1,647,178.96"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3096621,4/22/2016,2016,Q2-2016,Apr,1173,25722,24539,24330,22554,95.40%,94.59%,87.68%,87.68%,1173,47.426,47.023,43.591,2.287,2.69,6.123,6.123,"$303,002","$356,416","$811,248","$811,247.61"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3110282,6/22/2016,2016,Q2-2016,Jun,1322,25615,24591,23373,21620,96.00%,91.25%,84.40%,84.40%,1322,47.527,45.174,41.786,1.98,4.333,7.721,7.721,"$262,388","$574,105","$1,023,025","$1,023,024.74"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3110290,7/3/2016,2016,Q3-2016,Jul,1311,25402,24437,23801,22183,96.20%,93.70%,87.33%,87.33%,1311,47.23,46.002,42.874,1.866,3.094,6.222,6.222,"$247,195","$409,901","$824,375","$824,375.49"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3114597,5/24/2016,2016,Q2-2016,May,1315,25480,24792,24283,22122,97.30%,95.31%,86.82%,86.82%,1315,47.915,46.933,42.756,1.33,2.312,6.489,6.489,"$176,174","$306,324","$859,784","$859,783.61"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3117946,7/16/2016,2016,Q3-2016,Jul,1315,25480,25454,24321,23640,99.90%,95.45%,92.78%,92.78%,1315,49.196,47.007,45.69,0.049,2.238,3.555,3.555,"$6,525","$296,596","$470,990","$470,990.07"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3130786,9/15/2016,2016,Q3-2016,Sep,1318,25538,25155,24488,22749,98.50%,95.89%,89.08%,89.08%,1318,48.617,47.329,43.968,0.74,2.029,5.389,5.389,"$98,098","$268,804","$714,049","$714,048.79"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3138208,10/20/2016,2016,Q4-2016,Oct,1312,25421,24150,23800,23634,95.00%,93.62%,92.97%,92.97%,1312,46.676,45.999,45.677,2.457,3.133,3.455,3.455,"$325,504","$415,180","$457,845","$457,844.76"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3144252,12/17/2016,2016,Q4-2016,Dec,1314,25460,24951,24128,22318,98.00%,94.77%,87.66%,87.66%,1314,48.223,46.632,43.135,0.984,2.576,6.073,6.073,"$130,400","$341,257","$804,663","$804,663.21"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3149422,12/23/2016,2016,Q4-2016,Dec,1318,25538,25282,24815,23748,99.00%,97.17%,92.99%,92.99%,1318,48.864,47.96,45.898,0.494,1.398,3.46,3.46,"$65,399","$185,176","$458,427","$458,427.07"
1008,SSF-Manufacturing,10170754,Rituxan ,"$132,500",Rituxan 500mg SAMSUNG GPMF BkPk,0.00193,3149423,12/22/2016,2016,Q4-2016,Dec,1321,25596,25225,24897,22482,98.55%,97.27%,87.83%,87.83%,1321,48.752,48.119,43.451,0.717,1.351,6.019,6.019,"$95,044","$179,020","$797,465","$797,464.54"
